commit_hash,contains_bug,la,ns,ent,nrev,tcmt,hcmt,app,rexp,oexp,rrexp,orexp,asexp,rsexp,osexp,NAME NAME OP,NAME OP NAME,OP NEWLINE NAME,OP NAME OP,NAME OP OP,OP OP NEWLINE,NAME OP NL,OP NL NAME,NL NAME OP,NAME OP STRING,NEWLINE NAME NAME,OP OP NAME,OP STRING OP,STRING OP OP,OP STRING NL,STRING NL STRING,OP NL OP,NL OP STRING
d8c193012adb5a4f08982324324260656752480b,1,25,1,0.706274089,1,7,2,2,817,822,786,790,38,684,684,3,38,12,48,8,3,5,5,5,6,3,6,9,3,0,0,0,0
8a6ee4808782820cc0938519eb3db63a5eb9a2ff,1,66,1,0.93526914,6,64,18,4,1532,1533,1453,1454,2,1466,1466,13,95,34,110,21,20,6,5,11,27,9,8,43,14,0,0,2,2
dbc103e216d029d00122df20d153be91ec867e0b,1,29,1,0.987137774,3,19,7,2,1785,1883,1441,1539,43,1584,1594,8,53,18,62,9,8,3,6,6,11,7,2,15,6,1,1,0,0
91a226cb1632636a59b7f742c3158f57ce14b550,0,60,1,0.0,14,78,31,4,647,648,560,561,2,400,400,24,99,30,103,23,11,5,4,4,8,24,8,16,2,0,0,1,0
e846f8918714b7dff20904d3c6b9c5eec47a6132,1,56,1,0.972966127,10,69,37,5,2866,2925,2580,2635,131,1963,2021,16,104,35,114,21,16,5,4,4,7,15,5,9,2,0,0,4,1
310105016c8c24c268e30ac281638bcc9356bba8,1,170,1,0.319001527,4,18,3,2,345,558,339,552,237,335,541,6,115,23,124,8,45,1,14,14,50,5,1,266,56,0,0,1,0
614c4a2359123ad0ecac7ac0d168be8e246a5f9d,0,117,2,0.822832533,22,110,40,4,2578,2882,2194,2397,408,1632,1902,23,138,60,142,17,15,6,16,19,39,20,9,53,21,4,4,2,1
b6d787cdc32445858b1a2e89fd373790103444c2,0,7,1,0.0,3,15,7,4,744,746,717,719,2,82,82,3,18,5,17,2,2,1,2,3,3,4,2,3,3,0,0,0,0
d1adad076102a4ca5809088e4146b9380fc9dc30,0,8,1,0.0,7,38,12,6,480,739,418,668,5,310,313,3,9,2,8,3,3,0,0,0,1,1,0,1,0,0,0,0,0
cb457107dcc84b3cd9799054fe2b381808fe9cc8,1,8,1,0.985228136,2,11,3,2,347,443,341,437,44,337,345,2,9,6,13,3,6,0,0,0,7,1,0,11,6,0,0,0,0
3ca3fb3ec7a7c6aedb4746969aad91d5fa283408,0,23,1,0.985228136,4,20,4,3,1589,1646,1526,1570,36,1234,1264,5,21,9,27,4,3,6,3,4,8,4,1,6,2,1,2,0,0
1804b13ca3579b54475e5d06792e5d7e923efe2a,1,7,1,0.0,1,5,2,2,322,322,290,290,2,281,281,4,8,4,8,0,1,0,0,0,3,4,0,2,2,0,0,0,0
2f7d2dce0e89ace77a23db834df4dd3f64c360c0,1,51,1,0.0,3,18,6,2,808,831,775,798,6,677,678,41,183,72,192,46,33,22,20,22,8,32,5,18,4,0,0,2,0
bd6c98faced86f6d150d31297a6281d824f9f482,1,14,1,0.86204857,10,52,15,3,2767,3165,2474,2869,634,1946,2329,4,11,6,13,3,3,3,5,5,6,5,0,6,0,0,0,0,0
ef75b0c97352f16c5e02fc28bcd34aefe079ccfc,1,39,1,0.706015533,6,32,11,3,372,372,370,370,2,351,351,7,98,28,104,12,16,1,7,7,18,6,4,23,14,0,0,1,0
27307c4d97bbf46cf449ba763f09afd861a8b5c1,1,44,1,0.976020648,12,56,10,3,2773,3171,2480,2875,639,1952,2335,12,85,31,84,13,18,2,5,6,18,11,0,18,6,0,0,0,0
6da474eda2d5541c4f369fe0ceea5b09dbdf5298,1,12,1,0.72508325,12,55,6,2,1890,2311,1636,2055,640,1824,2230,2,29,9,28,5,5,0,0,0,1,2,0,1,0,0,0,0,0
acebf769a41a9a55cdc6789bf4962ea64cf87773,1,18,1,0.345117315,3,13,10,7,1104,1472,1062,1404,35,102,103,0,5,3,9,5,2,0,1,1,3,0,3,4,3,2,14,0,0
49a40c07214b16bcfd851d7cc0689c0d0ffb89fe,1,13,1,0.954434003,3,19,5,1,229,329,229,329,48,226,238,6,27,9,28,3,3,1,1,1,1,6,0,1,0,0,0,0,0
a1baa247a4da3df4448b0536d7e3b9ae6e407156,1,394,1,0.745087416,8,49,15,4,1452,1555,1383,1486,227,1394,1495,9,103,38,108,10,16,5,3,3,26,7,2,71,25,2,2,39,0
4493c2790e9d672b20b44ec6e09fa612f75d186b,1,56,1,0.655350407,11,52,33,10,3933,3970,3415,3452,4,2985,2985,6,106,34,117,15,11,4,17,19,23,5,6,30,9,0,0,0,0
65c5fa9a5abb41efdd6830c2daabcb10b31400ab,0,173,1,0.731068491,2,17,7,2,1465,1466,1346,1347,1,1378,1379,32,146,47,148,15,13,14,14,15,19,29,4,24,4,2,4,3,1
e08e959834ee2c0685bf594421216ebf58da2d2f,1,76,1,0.951376404,4,23,6,2,688,735,650,684,25,45,56,36,219,45,205,6,6,0,0,0,26,31,12,27,14,0,0,0,0
e4cb4759404b4cc850234b57575f3101ec4730f6,1,64,1,0.942676284,11,72,16,4,2057,2057,1637,1637,0,1931,1931,18,120,43,130,24,18,6,8,10,23,13,13,25,12,0,0,0,0
c2683ac373de78d271b7065a55720a464aae561d,1,8,1,0.918295834,1,6,2,2,317,403,260,346,120,198,250,6,19,6,18,5,5,1,1,0,0,3,0,0,0,0,0,0,0
578b76a55fc41b1380b18b3ade78b91677f5381b,1,112,1,0.607012177,3,36,13,2,2099,2101,1661,1663,5,1864,1866,12,108,41,119,16,12,4,1,7,24,11,4,25,11,0,0,8,0
3d5bec962c1e5bb923107f54585c94a9b24f2d30,1,5,1,0.0,2,16,8,3,596,596,574,574,1,97,97,1,6,3,6,0,0,0,0,0,1,1,1,0,1,1,1,0,0
768ae7c626fb1adee053d20749dbf7f0081f92a3,1,60,1,0.0,3,19,7,3,417,444,414,441,9,388,393,9,121,47,132,43,28,5,5,5,0,8,1,86,0,0,0,5,4
067bf699941dbf4bda9623acd61e2c65f26e01b6,1,2,1,0.0,4,23,3,2,1603,1629,1291,1317,28,1359,1380,0,2,0,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0
0f4f3150f4c2a2bba8712e3439a02337eb726a2b,0,4,1,0.0,4,21,7,3,539,586,494,541,19,55,64,0,9,2,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0
b23ccdabd5f8271d6d05108e1ca7de0a5fc2abf5,1,132,1,0.193642805,5,19,8,3,639,669,602,632,22,63,71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c3e58bd943ccb4e1457914c3c2b5366bd0afee5a,1,26,1,0.809643605,2,15,5,4,1264,1281,872,887,44,707,722,3,30,13,32,9,2,3,3,4,1,2,2,24,2,0,0,0,0
149254194ee941352a1d1c46b8c4a64d241fdc55,0,48,1,0.849751137,7,43,15,3,1334,1392,1250,1308,71,1236,1258,12,91,29,94,13,15,3,11,12,25,5,8,30,18,0,0,0,0
49e953a8ef9d552e9c5be1e2e807634c68af5c5f,1,108,1,0.887417927,2,7,2,2,628,630,619,621,3,53,54,20,244,59,251,35,12,5,24,26,36,17,11,51,23,0,0,3,0
f3d773300918c8754c5fcbdd186d1101fd10ce38,1,40,1,0.999777967,2,18,7,3,2334,2375,1964,2005,75,2116,2152,14,68,12,69,10,14,10,11,20,9,13,0,4,5,5,5,0,0
2b9e5b16bb37b379d6305a2ba2ba78e8d9e3f989,1,597,1,0.868603127,30,99,19,2,820,851,810,841,44,794,817,19,109,24,112,22,13,20,30,30,12,18,1,12,1,0,0,0,0
a3815312a4b5bf1a1aff7e81839224c2de572e15,0,14,1,0.99107606,6,53,30,6,3935,4062,3383,3510,233,2848,2957,5,25,7,25,3,2,0,1,2,4,4,1,6,1,0,0,0,0
d12fcadaa0d08b56d82d45cf2f80729fdc685f1a,0,81,1,0.677674943,8,38,9,4,617,623,601,607,1,102,102,15,153,42,156,29,23,4,6,7,18,15,5,26,6,0,0,0,0
39e2318eb483ca853bb479435a2941f9d69021c1,1,9,1,0.0,2,25,11,2,1620,1675,1391,1446,78,1401,1451,0,18,7,21,6,4,1,0,0,0,0,0,2,0,0,0,0,0
ff6e64992bf40fd2ac6618cbe50b8844e35b6538,1,258,1,0.999974942,12,57,24,5,2444,2555,2257,2368,251,1587,1696,2,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0ac1edd93f73f78704bd97db99296ee481c069be,0,132,1,0.518990046,5,37,13,2,1690,1796,1548,1649,162,1596,1698,39,198,98,202,60,57,7,5,6,29,37,6,35,8,0,1,2,1
0ea73f198b05f95b95548fbfac586aa3be55f5aa,1,36,1,0.999525689,12,63,38,2,292,384,258,350,6,283,287,2,55,25,64,9,7,0,2,2,27,0,8,32,18,1,1,1,0
e5a4c752290fb35572dc5990c1688e5f9d49051f,1,55,1,0.416263863,7,34,14,3,833,837,794,798,11,696,699,18,102,44,120,26,26,1,5,6,26,13,9,24,6,1,2,0,0
ad6c535314ba9770d90818213b0de339399a6e3d,0,91,1,0.0,2,16,4,2,324,1220,266,839,14,205,212,13,124,52,175,53,32,8,4,12,50,13,36,78,33,0,0,0,0
ac3972b0bc44fbda4d3669ae3fbb740969758de0,1,250,1,0.864546662,20,164,71,3,1475,1478,1333,1336,4,1385,1387,50,366,109,386,56,49,19,29,29,57,51,11,85,14,1,1,5,4
40cb16784f920387ef511e1c60ffa0238f8f0061,1,93,1,0.899365643,5,26,10,4,391,527,388,522,213,310,439,2,63,11,61,9,9,2,2,2,0,0,0,0,6,0,0,0,0
d37eda9366b38b1bff0a95d0903d6799c900555e,1,14,1,0.0,1,9,5,5,3271,3285,3015,3029,29,2385,2394,10,23,10,26,8,6,1,1,1,4,9,3,4,1,0,0,0,0
2c0d66a6ec0ddafea89fe9abf810d4ea0789d31b,1,540,1,0.613069395,24,112,37,3,873,882,725,733,10,786,795,12,80,37,95,19,18,19,5,6,14,9,5,34,10,0,2,7,3
4855239497050c9ee03fed627c5f41d6b59eddc6,1,509,1,0.648255954,30,116,44,4,2000,2009,1539,1547,11,1843,1852,1,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
ff693722639387a7a3ea62e291a8306569392ab9,1,113,1,0.908565625,31,128,40,3,2376,2376,1849,1849,0,2185,2185,15,146,51,158,32,32,12,26,26,34,14,2,57,26,0,0,1,0
fdce41ac4f8de00769fbe6ba32265e35266df621,1,145,1,0.782773566,29,104,41,4,2002,2011,1541,1549,12,1845,1854,24,155,57,193,39,33,3,2,3,9,20,9,33,14,0,0,2,0
6ef820410a35cc21f6e7b877335c8a074fda51bf,1,529,1,0.742780661,37,155,66,5,1935,1940,1705,1709,13,1806,1811,71,516,183,535,102,74,16,25,26,64,67,33,135,25,0,0,14,3
a685a750f228f56b8f90a6a7711c37660c3404f6,1,49,1,0.712387587,3,15,7,3,1698,1710,1553,1565,22,1523,1535,17,86,31,102,19,14,1,2,3,11,17,6,14,3,0,0,0,0
3e6f9293b8882cecb151e87fe5bfbe24e605b847,1,220,2,0.91350715,15,79,16,2,224,224,194,194,1,222,222,50,281,18,312,40,10,47,134,112,95,5,28,229,121,4,0,34,20
3080349be9ef639c1197441b10961486a9583d89,1,185,1,0.750072106,29,124,50,4,1939,1939,1705,1705,2,1810,1810,2,4,3,4,2,2,2,0,0,0,1,0,0,0,0,1,0,0
dbfaf9aedb3d3f8f110322b73c66205e530826e9,0,142,1,0.805308867,8,52,25,5,579,592,494,507,0,415,415,19,305,76,315,33,25,4,0,8,32,6,1,51,9,0,0,8,8
ac1c9005e90d0ad65d7078e0e1604ca0ff2c7431,1,3,1,0.0,1,5,2,2,1081,1108,1018,1045,1,35,36,0,3,0,4,1,1,0,2,2,3,0,0,4,1,0,0,0,0
8435c98333c800f21a6c047fe80e0e34e95e02fa,1,189,1,0.529738534,17,77,13,3,1851,2438,1697,2094,830,1749,2315,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
141d9a1db1d523eff6e3310ece0d65c9aa51ee30,1,12,1,0.934547048,1,6,2,2,390,435,387,432,80,369,408,18,10,9,3,1,0,0,0,0,0,7,1,0,0,0,0,0,0
43ad0a2b1c7dea2c6f8888b28a61857c81067a16,0,33,1,0.884963636,2,16,9,7,1882,1915,1827,1860,84,1087,1117,15,46,21,50,8,10,1,1,1,10,13,3,25,14,0,0,7,8
6a77498a989747c8e8970c8f5ccbdb5c70b9d0be,1,6,1,0.0,4,20,6,3,348,363,288,303,25,214,219,0,4,3,6,2,0,0,2,2,2,0,2,2,2,0,0,0,0
6fb327bc97c17b800dfc7d5e38ec5a063464c9dd,0,83,1,0.472547222,3,34,15,3,204,228,197,221,14,105,113,32,153,60,172,41,27,0,0,0,11,35,10,23,2,0,0,0,0
5b36603e698b42ad6583ab8fe3aa01c5104f425b,0,32,1,0.988626356,1,6,3,3,1321,1324,1255,1258,6,123,125,9,74,27,83,15,7,1,1,2,3,8,6,12,8,0,0,0,0
0f11f016c56db89188051661ad9dce8f0ef920f7,1,19,1,0.578794625,2,13,5,3,236,241,235,240,12,201,204,6,58,12,67,14,7,3,4,5,5,2,6,10,1,0,0,0,0
52738c7fa69e960b4cc1562b5933a41ebea0d6cc,1,53,1,0.88081672,8,44,18,4,1494,1590,1362,1458,72,1345,1398,13,107,30,112,17,15,6,12,13,16,10,4,21,13,1,1,0,0
945a48e3b62192ce72440f0bb382c5dccab954a5,1,8,1,0.0,2,14,4,3,306,309,304,307,1,275,275,3,9,5,9,1,3,0,0,0,4,1,0,2,2,0,0,0,0
8c416e8dc3cc20f3f16c72bbec289b13e0de5d40,1,26,1,0.787689149,5,21,7,3,1310,1324,1256,1270,29,129,133,5,35,10,38,9,5,7,11,11,5,5,1,8,6,1,1,3,0
8fcf6a7d41cdb73fa2d9754b342f662babd07cad,1,9,1,0.92146324,3,19,4,2,2139,2449,1789,2093,666,2033,2326,2,19,5,18,4,4,0,0,0,2,2,0,1,0,0,0,0,0
241829b3ef8394e6dc6b5f36c5d471ad559acfd2,0,25,1,0.946480851,5,29,14,4,2288,2766,2126,2549,616,1469,1902,2,44,12,44,7,6,7,5,6,3,2,0,10,2,1,0,2,2
e3bbf2e81137bbcdc39bdfb4c4ff62f30c37afda,0,22,1,0.684038436,5,31,16,8,2762,2801,2463,2497,89,2574,2609,3,44,13,45,4,7,1,3,4,8,2,1,10,4,0,0,0,0
09532a6f0213e26095550c24f39ffdca92f2db4c,1,149,1,0.76832416,12,64,22,4,2718,2719,2099,2100,1,2434,2435,22,215,72,229,34,25,19,16,18,35,18,12,89,25,0,0,5,3
64b4b986ce1b41ae21f4659b6171cb648c8d80bb,0,102,1,0.672730605,10,61,20,2,2050,2211,1598,1758,242,1934,2088,37,223,74,237,25,23,8,8,8,26,33,2,31,7,1,1,0,0
39fc6c6aea6192ae005194e282cfe4749e0db07d,1,131,1,0.707517579,6,53,23,4,359,361,357,358,1,334,335,34,292,84,306,41,42,3,2,2,43,32,9,54,22,1,1,1,1
ca0883c88b12ec553f586880da2a7b371edbe2f8,0,5,1,0.805893136,2,20,8,4,3079,3359,2678,2952,671,2207,2470,0,23,3,23,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1bdaeb07a5fceaffbbc10f29b549141f9dba0dfa,1,567,1,0.670186609,10,47,12,1,232,234,230,231,2,222,223,2,11,3,11,0,1,0,0,0,1,2,0,1,1,0,0,0,0
fe67148234dba42468793f33c2ca83ce0616e824,0,424,1,0.536499283,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,2,2,0,0,0,4,1,0,5,0,0,0,0,0
5d383629571cf10fa94a879ba93e6d2ad9f4262a,1,149,1,0.685581604,30,121,50,3,900,900,748,748,4,812,812,1,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
af9d5460e41d3e274f4a5c8e087251dd4251cba6,1,61,1,0.514091279,2,9,3,2,402,403,397,398,1,381,381,7,114,23,114,13,11,15,15,15,10,7,0,5,0,0,0,0,0
51ec9380383ce6a7d94ccc6963bed26ca9065fce,1,22,1,0.954609161,3,20,11,3,464,501,458,495,92,435,466,22,32,19,24,6,6,0,0,0,5,15,0,5,0,0,0,0,0
cdff8f5cff332de11e44e67c98e84029e0269d30,0,5,1,0.970950594,13,98,33,2,1879,2775,1708,2553,266,1775,1907,2,9,4,10,2,2,0,0,0,2,1,0,2,0,0,0,0,0
41fb99158daee51785e9d026ec9de5123176efe2,1,64,1,0.522559375,1,6,2,2,480,487,480,486,6,466,470,13,96,30,99,14,12,3,0,0,19,9,2,14,3,4,0,3,0
2d20b87aef5a7d00cb36826b8907032912fb17fc,0,56,1,0.427449964,5,35,12,4,3809,3833,3242,3266,95,2774,2793,13,49,21,51,9,7,7,10,10,13,11,8,23,18,0,0,0,0
58ca4c40b93c8eb3701001ffaa42e19c127d7aad,0,371,1,0.771735801,6,31,11,3,1339,1339,1280,1280,0,148,148,65,457,106,464,56,26,79,118,118,89,39,27,91,43,6,2,5,2
0e4bd7f93b9bfadcc2bb6dfaeae7bb5ee00c194b,1,25,1,0.872541616,3,12,2,2,3137,3366,2373,2601,6,2837,2839,3,40,9,43,5,4,12,13,14,3,3,1,3,0,0,0,0,0
681eedff20182e55f9f4a057f85312359946c151,1,48,1,0.0,2,10,4,2,910,940,778,808,31,853,882,5,89,31,115,30,23,7,7,7,20,4,20,29,23,0,0,4,0
b97072ab9bd6d4ebc2c0d7eb9b6db65e4087bd4f,1,83,1,0.685670369,6,40,20,6,2825,3664,2563,3349,272,2655,2743,8,175,47,188,28,17,18,16,18,24,10,9,25,6,0,0,1,1
70d1ec67c19b1e7639c8bf658cb40a65878875a1,1,65,1,0.935940715,2,10,3,2,863,865,811,813,3,731,733,13,88,39,92,20,15,0,3,6,16,9,6,22,2,1,0,0,0
870e984274d9e8d452e7aa383b289955b6896f28,1,48,1,0.979868757,12,71,29,1,822,843,771,792,107,691,710,8,39,12,46,4,2,11,9,12,12,7,4,27,7,3,5,8,0
e43fa9571b436b7734213e34aaaaea650a7317c7,0,44,1,0.684038436,21,238,77,6,3608,3632,3079,3103,18,2601,2606,17,65,24,71,18,11,4,5,5,2,19,6,11,4,0,0,5,3
8b35b1d714444a385a200e3e006ce3af84dae3c9,1,6,1,0.0,5,41,20,3,926,934,874,882,0,786,786,1,9,4,9,0,2,0,2,3,4,1,0,4,4,0,0,0,0
ef8017ff798c2a1bc548af6f0356b1aab3cfb0e2,1,226,1,0.705487434,7,48,13,3,1658,1691,1476,1509,41,1564,1585,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608249c437ca92d81ecc54c2ad02bb510491298,1,12,1,0.650022422,4,30,13,4,3073,3185,2542,2654,282,2711,2821,6,19,8,24,8,4,1,1,1,4,4,2,4,0,0,0,0,0
a0546fd3f42c37e8cd6e4e9b70d59ae1e689b4b7,0,133,1,0.77377973,7,63,27,3,1644,1644,1494,1494,283,819,819,20,195,67,210,32,29,22,18,19,37,20,12,86,29,1,1,4,4
6277f8aa9af4785170c7d750682093992320e785,1,49,1,0.961786192,6,34,11,3,3054,3057,2521,2524,5,2774,2777,10,64,29,69,10,5,5,5,5,15,5,4,34,8,0,0,9,5
fb2534deefd40d14704bfee523ce890e88e65c7c,1,10,1,0.721928095,2,17,7,5,2145,2146,1771,1772,1,1927,1927,0,16,7,21,0,3,0,0,0,8,0,4,7,7,1,1,1,0
a61e36e1117586bd273ed107e32b44ae771a38bb,1,53,1,0.987735943,5,34,19,5,1864,1987,1678,1801,286,1677,1798,21,88,35,88,18,18,7,7,7,8,16,0,34,11,0,0,3,3
2786a6cafa6edaf5438a3dacf54b160d8a733e7b,0,10,1,0.0,3,13,5,3,742,800,702,747,48,162,171,0,27,8,27,6,6,0,0,0,3,0,0,2,0,1,1,0,0
aeda1f6e64f77cd8e54b434be8083f5f6e66237c,1,549,1,0.645685407,36,278,142,4,974,975,965,966,3,953,954,12,45,29,50,20,18,0,2,3,13,12,2,16,3,1,1,0,0
3c766d65402c3d81934c302b3cfbfb573c04aefd,1,71,1,0.0,3,20,6,3,945,949,888,892,1,792,792,16,125,47,140,32,23,4,11,7,25,8,9,30,7,3,3,0,0
dc1108ecd7835bc8e93d1556c757ed3d935bc11c,0,31,1,0.867637383,8,52,19,2,2064,2084,1616,1633,49,1814,1832,8,82,17,83,6,7,2,2,5,5,7,1,2,2,1,4,0,0
b569df9951b36b279438f5881beb813cd3eb39b3,1,49,2,0.729089404,2,14,6,3,478,526,462,510,100,441,483,23,145,33,152,22,12,5,7,5,7,20,8,7,0,0,0,0,0
42749b7aff0863b807cf2041dbca2b415f7bb72e,0,9,1,0.764204507,1,6,3,3,2419,2636,2036,2253,383,2201,2408,1,19,6,21,5,5,1,1,1,2,1,0,8,4,0,0,0,0
71ecc6ba46433999cf6b6c346670337b875832a0,1,6,1,0.979868757,2,10,4,3,881,881,820,820,2,175,175,3,14,4,14,1,1,0,0,1,2,2,1,2,1,0,0,0,0
599af3570ac7e4a2f572e259448e52e6f94f954c,1,9,1,0.0,1,10,2,2,925,1198,791,1064,316,868,1124,5,20,4,21,2,1,0,0,1,4,1,3,5,3,0,0,0,0
f3e0ab26988ee1ecd6fea6348e2954f97df6dd01,1,11,1,0.0,3,13,3,2,423,444,407,428,14,390,398,4,27,2,26,3,2,1,1,1,3,5,1,3,0,0,0,0,0
d5793e0c6289f011c67e6b18551066eb2cac38b5,1,18,1,0.72508325,2,14,5,2,371,956,362,896,716,349,815,5,33,11,37,4,6,1,2,3,9,3,1,10,6,0,0,1,0
38b48dd704fa648223bc98f7f5c60a1df666ae87,1,36,1,0.979868757,9,45,16,3,948,958,886,896,90,810,813,6,55,20,69,13,8,2,3,5,14,5,7,19,4,1,1,0,0
03a41f863b160384593ef8df130f369a0c22d393,1,475,1,0.599765715,17,79,15,1,239,321,226,308,92,212,282,46,632,247,752,93,44,56,38,51,167,50,78,215,103,6,6,2,0
822ca02b836ea4ddc1717d984b81b1e7c3ca01dd,1,44,1,0.156491063,5,35,10,3,2247,2468,1817,2038,298,2009,2228,5,112,29,112,10,10,0,0,5,21,4,0,28,14,0,0,0,0
1414c3fa8e12604a35e2c299dcac13830a419aaf,0,13,1,0.0,4,43,23,6,672,682,556,566,1,447,447,2,14,6,16,1,3,0,1,1,4,1,0,3,3,1,2,2,0
9b6086d364caac8b04e8ed605e44c14ba2e055f9,0,11,1,0.0,8,44,2,1,1067,1067,808,808,864,864,864,2,15,4,17,4,3,2,2,2,2,1,3,2,2,0,0,0,0
6b0c899d36d5a98963342e9cffb351fc3a1f4fd2,0,29,1,0.625262405,4,37,16,2,669,669,638,638,6,172,172,6,31,13,35,8,9,4,5,5,8,5,2,17,12,0,0,0,0
856db7efad3dceda33423bb3708390475c37034c,1,1,1,0.69136983,5,31,10,3,2485,2485,2078,2078,875,2224,2224,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6abd845ca783c5f75b2eebc78b35c81f7ef5c55e,0,89,1,0.944522061,32,156,49,4,614,624,509,519,31,442,443,5,69,26,71,16,15,1,6,6,8,2,4,22,15,0,0,0,0
52c0668548eb4a7e3536c241c9551cdf89f2d696,1,14,1,0.779349837,3,19,5,3,594,871,588,862,7,578,585,2,38,13,41,6,6,3,4,6,8,2,2,12,7,0,0,1,1
eb7d75457f6def06dfef62b0590502e05e7602f5,0,30,1,0.973719648,7,68,36,6,2752,2773,2494,2515,85,1892,1899,2,52,14,54,2,6,2,2,2,14,4,0,20,6,0,0,2,2
6fafa8b49cb4d6a752e606c27b77bd9a83db7ccf,0,1,1,0.0,4,41,13,1,1545,2513,1361,2262,300,1458,1656,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
026ba19aac853ff6265da6ca3e48c3cfc6fa3568,1,9,1,0.935893281,4,26,9,2,528,530,528,530,7,514,515,2,8,4,8,0,0,0,0,0,5,2,0,0,0,0,0,0,0
e8440d1ee8da2cbf4304bbbc0bf43ce78d7a6d1f,1,197,1,0.839090048,21,96,34,2,576,640,475,533,177,433,485,5,41,14,47,11,8,0,1,1,6,7,4,6,1,0,0,0,0
d581c8655e876e86cbd7357eb3ba686017949e97,1,77,1,0.830376511,3,9,3,2,891,923,826,858,115,757,785,12,117,38,120,25,19,15,15,15,16,12,7,19,2,0,0,1,0
a9230a38977d6acb804ee8bb6f58c19957dce013,1,50,1,0.824728866,5,15,5,3,911,964,843,895,2,197,197,10,91,23,85,12,12,3,5,9,4,9,1,1,2,2,5,0,0
e43c5c1ea6441ad7d36e25bd283a5a580bf5cb09,1,4,1,0.0,3,18,6,3,896,934,826,864,42,196,204,0,8,0,11,4,1,1,3,3,2,0,2,2,1,0,0,0,0
04f62ad8d874d7e9541bd26b379d5232992f12dd,1,59,1,0.588055552,1,9,5,4,954,1060,923,1003,26,202,205,18,132,46,139,19,18,7,7,7,9,19,7,9,6,0,0,0,0
d2a5c0f982e8e4f9fbdce17b90925b8d8df56c75,1,1450,1,0.84858466,11,66,23,2,815,815,788,788,38,193,193,210,1327,2,1500,319,1,297,556,447,208,0,90,255,109,29,16,32,4
716af601730402859f101758ac6928b450fa8ac1,0,64,1,0.0,1,7,3,3,1429,1547,1350,1441,83,202,217,19,89,37,94,22,20,9,21,25,22,14,9,39,34,0,0,0,0
b36826ef3ddeafcf5f16034bccd971de800f677a,0,60,1,0.929318542,25,137,39,3,2843,2852,2342,2351,12,2598,2606,14,127,29,134,35,16,4,11,17,7,10,16,4,2,0,0,0,0
0fb40ceb78c0b35e677b3f2305a6d2477bda0b43,1,47,1,0.621821403,9,60,19,4,2221,3183,1733,2623,310,1986,2189,9,27,8,26,2,3,1,0,0,1,7,3,3,3,1,1,1,1
106bf560e291b9b8a0690680170db575086e04b3,1,678,1,0.806108944,15,77,24,1,110,116,109,115,2,97,99,28,474,180,464,96,110,8,9,9,54,32,17,69,34,2,1,0,0
3c809b8d73717133b297dbb91c2b27e6e7d84c31,0,5,1,0.985228136,8,38,10,2,545,547,545,547,11,531,532,2,5,1,5,1,1,0,0,0,3,1,1,1,1,0,0,0,0
8e575be75c80ea71a6ad8fb73e6ace1ed708938f,1,142,1,0.852908608,11,59,16,3,1838,1845,1634,1641,24,1025,1031,47,205,78,227,54,40,9,9,14,33,38,18,45,17,0,0,4,1
4389f2292a0177c8eedc0a398ceb3c5535a9ef82,1,56,1,0.829443207,12,61,20,3,878,888,747,757,25,832,840,6,128,29,137,11,4,19,15,17,15,5,11,14,4,1,1,0,0
811a23275da1d35b6ea7dce81ea3d6ac219f42b9,1,19,1,0.73206669,3,19,8,4,760,760,715,715,0,203,203,0,36,18,47,0,5,0,0,0,14,0,1,18,8,0,0,0,0
a44517c51960df94e9402611e9f012684d7d5890,0,104,1,0.943777316,7,51,11,2,585,601,480,496,29,442,443,14,124,54,140,13,28,15,15,16,50,11,12,87,68,0,0,2,2
5218f32f59f68b948c7b13e0364f3e783b5ab3ba,1,4,1,0.721928095,1,6,2,2,2504,2927,2214,2584,657,2377,2761,0,6,1,6,1,1,0,0,0,1,0,0,3,2,0,0,0,0
08987b12eb5ba5e1e15977af26362180d72650c5,0,630,1,0.670387256,8,38,14,3,624,630,506,510,30,478,484,101,753,266,788,165,106,59,54,75,126,71,39,288,65,7,0,26,16
3b8c26321bce07b8ad588099c1fdcef858e748a8,1,27,1,0.950956048,5,48,31,3,986,988,818,820,3,936,938,7,54,14,57,10,8,1,1,3,5,4,4,5,3,0,0,1,0
7523489e856e637dc6af23638568f4700980360f,1,228,1,0.874882017,5,26,9,2,879,885,810,815,21,746,747,29,174,48,188,42,28,11,10,10,20,25,16,26,4,0,0,1,0
437a283f24e9791f113665036e090967b8747bd2,0,122,1,0.910154037,5,25,8,4,325,325,312,312,5,288,288,40,210,93,228,54,38,8,8,8,44,31,15,47,19,3,3,7,0
