commit_hash,contains_bug,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,glm_probability,rf_probability,add_num_cycles,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree
d43860b9acdac703e016db9e6a1412b05cdafebf,False,1,1,2,0.811278124,1,7,314.5,1,130.9803472,2,785,55.57065871,109.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,19,29,1.5263,1.5263,8
785b5b4cf4465b89e03ce3b5178f814d21e30757,False,1,1,3,1.530124965,4,11,315.3333333,2,30.40792438,2,784,54.57065871,108.0,0.0,0.0,2,7,9,1.2857,1.2857,5,1,18,2,2,1,3,21,31,1.4762,1.4762,9
c93ef0fb5b4090ba7fb18c01b7d43098f0ad8591,False,1,1,1,0.0,14,0,712.0,7,51.97488426,1,783,53.57065871,9.0,0.0,0.0,3,20,29,1.45,1.45,8,1,58,3,3,1,0,0,0,0.0,0.0,0
7e9ae6acec193b500c6702a03439f9d0e3d21423,True,1,3,6,2.22210146,153,1,90.0,3,367.2000482,3,782,53.87642991,16.0,0.0,0.0,3,25,40,1.6,1.6,11,1,80,3,2,1,0,4,2,0.5,0.5,2
7dcf2b92aeaee1ae0a42415e5dfa9dcc0da01a00,False,1,1,1,0.0,12,12,146.0,2,830.0113889,1,781,52.87642991,15.0,0.0,0.0,2,15,19,1.2667,1.2667,9,1,38,2,2,1,2,15,19,1.2667,1.2667,9
f1ec04c12359aca56398971494e0dabf0059eddd,True,1,2,3,0.927310163,196,4,29.33333333,2,276.669294,1,780,51.87642991,14.0,0.0,0.0,4,15,20,1.3333,1.3333,7,1,40,2,2,1,2,17,23,1.3529,1.3529,8
d7ed6c2c19be52b9863d8e4dd2bd263b30d595bc,False,1,2,3,1.243706247,92,29,713.3333333,11,269.4687191,3,105,7.400377911,96.0,0.0,0.0,4,26,39,1.5,1.5,10,1,78,3,2,1,2,16,20,1.25,1.25,8
ba623fe99c4d7223907f1aa9812d32bbc17d8511,False,1,1,1,0.0,2,2,1218.0,3,62.71175926,1,779,50.91081337,38.0,0.0,0.0,2,7,11,1.5714,1.5714,6,1,22,3,3,1,0,4,3,0.75,0.75,3
ac7ad78f6002be8f622805ad0502c651eb07ad1d,False,1,1,1,0.0,0,1,2101.0,7,13.51712963,1,969,15.28527053,277.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
7536b822b0074761555f4924b7663e9544156f36,False,1,1,1,0.0,67,67,203.0,2,829.2535764,1,778,49.95519393,13.0,0.0,0.0,12,23,37,1.6087,1.6087,12,1,74,3,2,1,12,23,37,1.6087,1.6087,12
4bbacfe1cd5a02a99c24018bc49a8e8833337169,False,1,1,1,0.0,5,5,327.0,2,408.8622685,1,777,48.95519393,37.0,0.0,0.0,2,8,11,1.375,1.375,6,1,22,2,2,1,2,8,11,1.375,1.375,6
8345bbc2b8f326a73f0543f4001b84dbb20c4b58,False,1,1,1,0.0,2,2,297.0,1,35.14177083,1,776,47.95519393,36.0,0.0,0.0,2,8,9,1.125,1.125,4,1,18,2,2,1,2,8,9,1.125,1.125,4
476f8c13d4daf6106a28d02ee6d33536acaa21e1,False,1,2,3,0.832277058,359,309,371.6666667,3,306.0756481,3,775,46.9593531,35.0,0.0,0.0,37,35,75,2.1429,2.1429,16,1,150,4,3,1,30,34,71,2.0882,2.0882,13
04d4e490ef9188ce327190bb4c3872bb90ede942,False,1,1,1,0.0,1,1,769.0,3,126.0798264,1,774,45.95952854,34.0,0.0,0.0,1,8,10,1.25,1.25,5,1,20,2,2,1,1,11,13,1.1818,1.1818,6
c389acd08c94563a20c4e2aa5e065acfe568c65e,True,1,2,3,1.134538176,158,68,278.3333333,7,349.0624228,3,104,6.493877601,95.0,0.0,0.0,11,33,64,1.9394,1.9394,13,1,128,3,3,1,1,8,7,0.875,0.875,5
46acdc605f603cff3b408067789e72fb747b40ae,False,1,1,1,0.0,1,1,172.0,1,299.0930903,1,103,5.493877601,1.0,0.0,0.0,0,9,8,0.8889,0.8889,4,1,16,1,1,0,0,9,8,0.8889,0.8889,4
197fdf441571d04695ff4fcd4bff392dabba66e4,False,1,1,1,0.0,5,10,241.0,1,109.8220486,1,773,45.32230613,55.0,0.0,0.0,1,17,22,1.2941,1.2941,7,1,44,2,2,1,2,12,17,1.4167,1.4167,8
528c3c6d8931200e1976db70969c8891be2d4a13,False,1,2,3,0.980307541,32,13,392.6666667,4,13.75709491,1,772,44.32230613,54.0,0.0,0.0,20,25,47,1.88,1.88,15,1,94,3,3,1,7,18,30,1.6667,1.6667,10
9ddca8f40aaa4af73bc856aea81a571904eb4228,False,1,1,1,0.0,0,4,88.0,1,505.0366898,1,771,43.44232496,53.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,12,16,1.3333,1.3333,8
42559b16049a340b5ab16ebb5c846f71599c8455,False,1,2,2,0.554778163,25,6,89.0,2,41.17758102,1,770,42.45884407,107.0,0.0,0.0,4,25,37,1.48,1.48,9,1,74,3,2,1,2,18,26,1.4444,1.4444,8
499a8819321853bfc122d068c87609caac29fd8f,False,1,1,3,1.5,4,4,283.3333333,2,156.4091127,3,769,41.48661019,106.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
48bce04dae340d1cde6d1ab6be17b80f84c2a282,False,1,1,1,0.0,1,1,82.0,1,407.5872917,1,768,40.48661019,105.0,0.0,0.0,0,5,4,0.8,0.8,4,1,8,1,1,0,0,3,2,0.6667,0.6667,2
cf2e7610557bdcce2f69080cba85eacf35f703a7,False,1,1,1,0.0,1,1,70.0,2,325.9476736,1,767,39.48661019,104.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
8736dd96432b05691c16fc8ad818d1161f84859b,False,1,2,2,1.0,3,1,343.0,6,231.2164873,2,766,38.48661019,103.0,0.0,0.0,2,5,7,1.4,1.4,4,2,14,2,2,1,0,3,2,0.6667,0.6667,2
b07d9ec627801e7d46e10cd940e693c5e7efddf0,False,1,1,5,1.593139062,17,15,212.4,5,78.05097685,3,765,37.48661019,102.0,0.0,0.0,6,7,14,2.0,2.0,7,2,28,4,3,1,6,7,13,1.8571,1.8571,6
71dc84f9a4ef4e1af3a62d7f7403a0582ad48e97,False,1,1,5,1.683600223,76,52,351.6,1,152.4965926,4,764,36.48674793,101.0,0.0,0.0,2,10,13,1.3,1.3,7,1,26,2,2,1,11,23,40,1.7391,1.7391,13
7d6c1a0eb2a976cab2f8e9028b3743030f8738a8,False,1,1,6,2.087883644,30,9,187.0,1,265.0574672,3,763,35.4868168,100.0,0.0,0.0,8,17,24,1.4118,1.4118,10,1,48,2,2,1,0,5,3,0.6,0.6,3
229680d27bcf68dd79788a163223367323069dd6,False,1,1,1,0.0,10,1,90.0,1,194.8198958,1,762,34.4868168,99.0,0.0,0.0,0,6,3,0.5,0.5,3,1,6,1,1,0,0,3,2,0.6667,0.6667,2
a4c23359c4697c85d264fc3d11acf4583080218d,False,1,3,13,3.412888944,69,43,177.3076923,1,79.0512589,6,761,33.4868168,98.0,0.0,0.0,10,18,29,1.6111,1.6111,12,1,58,3,3,1,3,9,13,1.4444,1.4444,7
c054b30494559a1d2d1f078f90f67e8fe1aa6ba8,False,1,1,6,1.690941222,28,21,206.0,1,212.0690123,6,760,32.4868168,97.0,0.0,0.0,4,11,17,1.5455,1.5455,6,1,34,3,2,1,3,8,11,1.375,1.375,8
44dda3a86fb307fa6dcbbed3ca2068352ec2782d,False,1,1,2,1.0,2,2,147.5,6,226.4290914,2,759,31.4868168,96.0,0.0,0.0,4,11,18,1.6364,1.6364,8,2,36,3,2,1,4,11,18,1.6364,1.6364,8
a2ce1c8136b758d3da70bd5ca657dc02217f3f99,False,1,1,2,1.0,2,2,178.0,1,21.76548611,1,758,30.4868168,95.0,0.0,0.0,2,4,6,1.5,1.5,4,2,12,3,3,1,0,3,2,0.6667,0.6667,2
b5915f4cf6250e368b2e9c91f3f1cbd4776fdb53,False,1,1,3,1.378783493,4,3,163.3333333,5,123.9113117,3,757,29.4868168,94.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,5,5,1.0,1.0,3
b7429c28a08fc6aead6d0a64040bb149fc149049,False,1,1,3,1.558871848,10,10,280.0,7,193.4546644,3,756,28.4868168,93.0,0.0,0.0,2,9,12,1.3333,1.3333,7,1,24,2,2,1,1,7,8,1.1429,1.1429,5
7a4e964acff8d1f08798f914b5aba548b97f10d7,False,1,1,1,0.0,8,2,495.0,7,131.8613657,1,755,27.4868168,92.0,0.0,0.0,2,7,9,1.2857,1.2857,6,1,18,2,2,1,0,5,4,0.8,0.8,4
a48ec60ff26d8105076b3a5f76aeeae062e3b637,False,1,1,1,0.0,1,1,235.0,6,116.0195833,1,754,26.4868168,91.0,0.0,0.0,2,5,8,1.6,1.6,6,2,16,3,3,1,2,5,8,1.6,1.6,6
4c948cadcf50e474d6d5d0d05c678c75e2aa71f4,False,1,1,2,0.977417818,12,5,184.0,6,46.84178241,1,753,25.4868168,90.0,0.0,0.0,2,8,10,1.25,1.25,6,1,20,2,2,1,2,8,9,1.125,1.125,5
7a72adf13c607f9ac30f60982e33dd3856c0bb58,False,1,1,5,2.038159682,11,15,459.6,8,296.0907986,5,752,24.48685815,89.0,0.0,0.0,3,8,13,1.625,1.625,6,2,26,3,2,1,3,10,15,1.5,1.5,7
2c4482a8bfe398e6956d4c72ccc5b15ec454dbc3,False,1,7,8,2.694397994,13,18,251.875,7,262.2883854,7,751,23.48685815,88.0,0.0,0.0,3,8,12,1.5,1.5,6,1,24,3,3,1,4,9,14,1.5556,1.5556,8
77fab610dfdd21b64e42769c008499cb573e2a77,False,1,1,1,0.0,2,2,168.0,1,405.7456829,1,750,22.48685815,87.0,0.0,0.0,0,4,3,0.75,0.75,3,1,6,1,1,0,1,5,5,1.0,1.0,5
a00ea36db8c11095ce5c5013cd70dce8a6e2a0e6,False,1,1,1,0.0,22,17,309.0,1,48.02322917,1,749,21.48685815,86.0,0.0,0.0,3,7,10,1.4286,1.4286,6,1,20,2,3,1,3,6,9,1.5,1.5,5
1cc44a191330d894f486010595690cf4b24fac94,True,1,1,1,0.0,27,4,299.0,1,46.83680556,1,748,20.48685815,85.0,0.0,0.0,4,12,18,1.5,1.5,10,1,36,3,2,1,1,5,5,1.0,1.0,4
81aab0b00ef7f8f452a5cd0532883c0048037b3f,False,1,2,2,0.337290067,29,3,774.0,7,72.19209491,2,1068,30.38299847,225.0,0.0,0.0,6,24,40,1.6667,1.6667,9,1,80,3,3,1,3,17,25,1.4706,1.4706,8
ef5ccbb9543b80fbd2b427e970014fa74023f682,False,1,1,1,0.0,3,2,2300.0,10,14.02925926,1,1067,29.52871443,224.0,0.0,0.0,1,7,9,1.2857,1.2857,5,2,18,2,2,0,2,10,14,1.4,1.4,7
6fcebf6494e83714f561ff76c3c09696d717a9e7,True,1,2,5,1.688513992,50,64,469.0,9,123.8582269,5,1066,28.63809231,223.0,0.0,0.0,7,21,36,1.7143,1.7143,11,1,72,3,2,2,15,25,48,1.92,1.92,15
af2112855abd2997c112c3418d76c99e19cdd492,False,5,7,7,2.807354922,14,14,122.7142857,9,320.3963806,6,102,6.018612109,18.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
815761cd39d05f76e56ba636ddb49e3689d2aeea,False,1,1,1,0.0,22,5,193.0,1,363.9476852,1,1065,27.6459174,222.0,0.0,0.0,4,24,38,1.5833,1.5833,9,1,76,3,3,1,2,14,19,1.3571,1.3571,7
94e106c216e17d5e12d5718af764b026c72abe0a,False,1,1,1,0.0,21,2,123.0,1,349.8445255,1,1064,26.65047779,221.0,0.0,0.0,1,11,13,1.1818,1.1818,6,1,26,2,2,0,1,10,12,1.2,1.2,6
cf1ccb7a222d4d3307c72ad69a393e6049d2d914,False,1,1,1,0.0,8,1,423.0,9,48.02924769,1,2,0.192857143,1.0,0.0,0.0,3,20,26,1.3,1.3,10,1,52,2,2,1,0,8,8,1.0,1.0,4
0d5d16391df7c8c26ebe7bc82757efe553fc7600,False,1,1,1,0.0,12,12,431.0,2,6.363888889,1,1063,29.31128038,8.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
10a0e425318ea861928873a6faf2ec495f3a6808,False,1,1,1,0.0,20,0,734.0,5,12.72099537,1,6,0.322553387,5.0,0.0,0.0,3,24,35,1.4583,1.4583,8,1,70,3,2,1,0,0,0,0.0,0.0,0
931d07db05576935b0dba91e33c3849dcf598e38,False,1,2,3,1.521928095,18,2,814.0,8,233.6477816,3,575,4.088490313,90.0,0.0,0.0,2,17,25,1.4706,1.4706,9,1,50,2,2,1,1,6,6,1.0,1.0,4
ee31f0fef98b3a7bbd313591bdc064a750813ce7,True,1,11,28,4.09284774,395,137,227.0,8,82.50130498,9,747,25.01962743,84.0,0.0,0.0,155,34,82,2.4118,2.4118,19,1,164,4,4,1,73,33,69,2.0909,2.0909,15
b2330b34fff668bf02d36d0fcc0d85c9f8351cf2,False,1,1,1,0.0,1,1,524.0,1,35.15403935,1,746,24.26962743,83.0,0.0,0.0,1,8,8,1.0,1.0,5,1,16,2,1,0,0,6,5,0.8333,0.8333,3
d949647dfe786651b9f56985e8de5d02ee24538c,False,1,1,1,0.0,2,1,175.0,7,49.09207176,1,745,23.26962743,82.0,0.0,0.0,0,3,2,0.6667,0.6667,2,1,4,1,1,0,0,3,2,0.6667,0.6667,2
dbf879b41a907a9e6169b3e7c7b096c1979c2180,False,1,1,2,0.997059057,44,3,1999.0,8,46.40474537,2,968,20.30605154,276.0,0.0,0.0,3,21,33,1.5714,1.5714,8,1,66,3,2,1,2,11,14,1.2727,1.2727,6
0b7d3d59cb9b1f606679844bd1c489292edada96,False,1,1,1,0.0,3,1,798.0,2,395.508206,1,967,19.30607522,11.0,0.0,0.0,2,11,16,1.4545,1.4545,8,1,32,2,2,1,1,10,13,1.3,1.3,5
e187379dc0807d5ea4805c0819fbd5f191493a7d,False,1,3,5,2.210076622,157,93,430.0,5,91.76538889,3,2,2.0,0.0,0.0,0.0,10,34,70,2.0588,2.0588,14,1,140,4,3,1,6,27,46,1.7037,1.7037,10
90dd1fa801f29ad8a47d3a65229777eb9bb77901,False,1,2,2,0.811278124,4,4,378.5,6,452.0477836,2,966,18.34030671,275.0,0.0,0.0,2,8,11,1.375,1.375,6,1,22,2,2,1,2,8,11,1.375,1.375,6
319b9545939eaad3512eca3ed16c2bfc7efacb6e,False,8,8,8,3.0,8,8,150.25,8,0.024918981,1,1062,33.52211641,60.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
7cfa6119b23794572d640e7109de7a5947469b34,False,1,1,1,0.0,24,13,420.0,2,0.003460648,1,1061,32.52211641,7.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
831337a4459effd909787cf6a22b9f9d4b2fb203,False,1,1,1,0.0,2,2,420.0,2,0.020416667,1,1060,31.54052726,6.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
6413b6e14aa7abcdddea788fbafea2dae6625098,False,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
723065c3c41968b9e61264fd27ced2f5e04df6f1,False,9,9,9,3.140174438,100,0,169.1111111,8,61.74030221,6,1059,30.54796015,53.44444444,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
40c5815f22527d017f83f2a94451ef467aea1fc6,False,1,2,2,0.998797921,51,47,44.5,4,474.3992477,2,1058,29.54796015,34.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
591608ee9747a9e335d5c65ab51a830cacc1d133,False,1,1,2,0.998102133,39,39,40.5,3,474.3976157,2,1057,28.54796015,34.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1af40aac85c0ad4276ccad448e91163ff672c025,True,1,2,6,2.013850501,2050,0,0.0,0,0.0,0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
b0cb4cbd9a2bfb4f3b66a4ba050e907a6d52b46a,False,2,2,2,0.970950594,25,0,143.5,5,89.23107639,2,1056,27.56199091,42.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
9bb512721f8b0a84dc2e201e9829df1852eb5fdb,False,1,2,2,0.9476078,78,34,466.5,4,24.38542824,1,0,0.0,0.0,0.0,0.0,17,35,67,1.9143,1.9143,16,1,134,3,3,1,13,31,57,1.8387,1.8387,14
60874dbf84b4f4978ec13be8ce108ac0afc23a69,True,1,5,24,3.709447124,809,262,303.375,10,159.7941662,12,965,19.01215454,274.0,0.0,0.0,579,47,127,2.7021,2.7021,23,1,254,5,4,1,627,46,125,2.7174,2.7174,26
eb58db213233037a73cc8b31272b5488859c4a04,False,1,1,1,0.0,12,9,274.0,3,355.8848843,1,964,18.02234042,273.0,0.0,0.0,2,20,28,1.4,1.4,9,1,56,2,2,1,2,19,26,1.3684,1.3684,9
3b2ca6615ab0a98e8bbd0c4103d9dd638a0811ba,False,1,1,1,0.0,0,6,469.0,2,0.130636574,1,1055,29.5012818,90.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,7,9,1.2857,1.2857,6
d8308b3200f96e1b02eed61500e7343c3cc1cfb2,False,1,1,1,0.0,11,6,181.0,5,443.0151968,1,1054,28.5012818,27.0,0.0,0.0,2,18,25,1.3889,1.3889,8,1,50,2,2,1,2,11,15,1.3636,1.3636,8
91407713103b3c0246b4fd1d88fbda42d6c286e2,True,1,1,1,0.0,7,0,462.0,2,0.486736111,1,1053,27.50825317,89.0,0.0,0.0,1,8,10,1.25,1.25,7,1,20,2,2,1,0,0,0,0.0,0.0,0
3b4222026e5b1c835a5fd4ba5371b3a4c444b203,False,1,2,2,0.881290899,5,5,511.5,2,0.067395833,1,1052,26.51382297,88.0,0.0,0.0,2,12,17,1.4167,1.4167,7,1,34,2,2,1,2,11,16,1.4545,1.4545,8
8a36f6fc806e11dcabf3f10be7e77146efdb44ad,False,1,2,2,0.40217919,6,44,530.5,2,113.5068866,2,1051,25.51770984,87.0,0.0,0.0,2,11,16,1.4545,1.4545,8,1,32,2,2,1,4,25,39,1.56,1.56,9
7ac5e75e52b1613fe707eefb056f968783adc67d,True,1,2,5,2.124875834,790,0,0.0,0,0.0,0,1050,24.51770984,86.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1b05f81f7ead0471bbd2449eb8290e404657dd23,False,1,1,1,0.0,13,0,394.0,2,12.03789352,1,1049,23.53361883,4.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
ca2d326dfc81261ae621cbbd35ceebfd92e4c18b,False,1,1,1,0.0,1,1,218.0,1,43.24146991,1,744,25.04181231,81.0,0.0,0.0,2,7,10,1.4286,1.4286,5,1,20,2,2,1,2,7,10,1.4286,1.4286,5
82539b7e897f0d46a77eaf84247f0816ffa4c548,True,1,6,8,2.494975642,156,30,291.75,6,221.0154369,7,743,24.04181231,80.0,0.0,0.0,35,35,65,1.8571,1.8571,15,1,130,3,3,1,10,22,35,1.5909,1.5909,12
c7f8e50bd01b3604bc14550ff164d2dc7f6fe643,True,1,1,1,0.0,2,1,419.0,3,99.85571759,1,963,17.5191536,272.0,0.0,0.0,2,8,11,1.375,1.375,6,1,22,2,2,1,1,7,8,1.1429,1.1429,5
5985fda10a7102209a6c04a03fd0440e0257984b,False,1,2,4,1.612603866,26,20,821.25,10,55.50624421,2,962,16.5328638,271.0,0.0,0.0,9,28,47,1.6786,1.6786,10,1,94,3,3,2,7,24,39,1.625,1.625,10
54ac4bcd680a041703893c78f0cb48a6bde79e7a,False,1,2,2,0.918295834,5,4,970.5,11,171.9879514,2,101,11.41554794,93.0,0.0,0.0,3,18,25,1.3889,1.3889,7,1,50,2,2,0,3,16,21,1.3125,1.3125,10
1bf25a0bc093f028a87e49ec0a023970815bc299,False,1,3,3,1.558871848,30,10,166.3333333,9,144.6172106,3,100,10.4805702,92.0,0.0,0.0,2,9,12,1.3333,1.3333,7,1,24,2,2,1,0,4,3,0.75,0.75,3
b538a5135f00738b314ba5a9de18c3518e39332b,False,1,1,1,0.0,6,2,730.0,5,0.077893519,1,99,9.654862724,91.0,0.0,0.0,2,13,18,1.3846,1.3846,8,1,36,2,2,1,1,8,9,1.125,1.125,6
fdbef26f70bf66aad0f02f4f8a4e18efed0902c5,False,1,2,2,0.970950594,7,3,615.5,6,251.6748322,2,98,8.668507651,90.0,0.0,0.0,2,12,17,1.4167,1.4167,7,1,34,2,2,1,2,7,9,1.2857,1.2857,4
26550027af1906e4e09c48f39784da089cd269df,False,1,1,1,0.0,2,2,730.0,5,201.8638773,1,97,7.668507651,89.0,0.0,0.0,1,8,9,1.125,1.125,6,1,18,2,2,0,1,8,9,1.125,1.125,6
4dea329498c629db18c56dcbfc0b144b5c134821,False,1,1,1,0.0,1,1,351.0,9,126.287419,1,96,6.668507651,88.0,0.0,0.0,2,7,10,1.4286,1.4286,5,1,20,2,2,1,2,7,9,1.2857,1.2857,4
2355512fb17d480842c113f6913f6b75f7c7faf3,False,1,1,2,1.0,6,2,273.0,2,288.1917361,1,95,5.668507651,87.0,0.0,0.0,3,11,17,1.5455,1.5455,7,1,34,3,2,1,4,7,11,1.5714,1.5714,5
39506a3db281b18823e4c08a61eb1c89bc156b70,False,1,1,1,0.0,0,0,175.0,3,1.16e-05,1,94,4.751840984,86.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13efd06ce4484012a2f361ed60c038719f3481ec,True,1,4,8,2.332776527,742,25,511.625,10,57.98347801,4,93,3.920603733,85.0,0.0,0.0,45,37,77,2.0811,2.0811,15,1,154,4,3,1,14,23,43,1.8696,1.8696,12
c1295200a7fe69cd1d3f31f25a86a2ca6e508222,False,1,2,3,1.552361252,50,2,1288.333333,12,20.86155478,3,1048,23.46798142,218.0,0.0,0.0,10,32,52,1.625,1.625,11,1,104,3,3,1,1,6,7,1.1667,1.1667,4
788369849b158e681fc9ce2820be81ead1c16379,True,1,1,1,0.0,3,3,1235.0,6,76.05381944,1,1047,22.47710337,217.0,0.0,0.0,0,5,4,0.8,0.8,3,1,8,1,1,0,0,5,4,0.8,0.8,3
72e0a008e3d6b52b8740e02370b83e1e3d748ffa,False,1,1,1,0.0,1,1,4747.0,11,19.23277778,1,1046,21.4771344,216.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
98575fb11bae482d76f1ea2065ad7b8d3cc02761,False,1,1,1,0.0,28,25,1432.0,7,0.094282407,1,1045,20.97910568,215.0,0.0,0.0,6,20,32,1.6,1.6,10,1,64,3,2,1,6,20,32,1.6,1.6,10
4cc25a81025f6a97a9e279008483841a0f5b3b4c,False,1,1,1,0.0,17,18,1433.0,7,70.0618287,1,1044,19.98420234,214.0,0.0,0.0,8,24,39,1.625,1.625,10,1,78,3,2,1,8,24,39,1.625,1.625,10
710e0143e885fd10f4747c0b071a4dad39fad4b3,False,1,3,8,1.798664829,570,173,461.5,10,247.9471918,7,961,15.80010561,270.0,0.0,0.0,210,47,114,2.4255,2.4255,22,1,228,4,3,1,124,35,82,2.3429,2.3429,17
195056831164cd87ca155bd77f8b02c0e95a90dd,False,1,5,7,2.266084119,229,27,409.8571429,4,214.4503638,3,960,14.80102893,18.0,0.0,0.0,36,37,72,1.9459,1.9459,16,1,144,3,3,1,11,30,51,1.7,1.7,12
18f464b2fce127181a401ad2b32302fc02aa702e,False,1,8,8,2.969619317,36,335,60.375,5,250.6342245,6,959,13.80110656,17.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,25,41,1.64,1.64,12
8c2bb4f5242de985f5c7254ec1d03540353d87db,False,1,1,1,0.0,8,3,633.0,1,0.024930556,1,742,34.9167686,33.0,0.0,0.0,1,3,4,1.3333,1.3333,4,2,8,2,2,1,1,3,4,1.3333,1.3333,4
c9bdca46fbaf736ecfaa9389a07b8712bdc24e9e,False,1,1,1,0.0,11,4,714.0,1,0.021354167,1,741,33.91802338,32.0,0.0,0.0,2,14,16,1.1429,1.1429,7,1,32,2,2,1,1,12,14,1.1667,1.1667,6
c10366232f3ba23a372b0bc27e9e1c6d712b7832,False,2,2,2,0.322756959,38,30,940.5,11,54.17760417,2,740,33.41887822,46.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
69b0b786311ae2514909e635fa8f08325ee0f82d,False,1,2,4,0.864627844,242,9,339.25,1,5.389030671,2,739,32.41891262,31.0,0.0,0.0,9,28,48,1.7143,1.7143,11,1,96,3,2,1,5,15,23,1.5333,1.5333,8
5cf79bbc997a0ea927be572759e27ed686e72474,True,1,4,12,3.015784324,874,5,45.75,3,34.38403356,2,738,31.41891262,14.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
5155b4ac36bdf9e21925dd33f58f6b69b770530b,False,1,1,1,0.0,50,2,129.0,1,55.63134259,1,737,34.89402912,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
c7477e727b2d5b1fe8c29c36faa412f37fb088b4,False,1,1,2,0.978070971,184,184,92.0,1,225.1433102,2,1043,21.03867937,85.0,0.0,0.0,7,31,53,1.7097,1.7097,12,1,106,3,2,1,7,31,53,1.7097,1.7097,12
aaa14732ebf52607fd55f642da2f203055dadef5,False,1,1,1,0.0,4,0,390.0,2,2.4153125,1,1042,20.04713067,3.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
6476c08940fc34366c61fb9a2fb27289b028a118,False,1,1,1,0.0,10,440,820.0,2,7.65931713,1,1041,19.12706572,2.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8f23f295eb77a90e89a99a9756682187448badff,False,1,2,2,0.802353443,134,1,1033.0,8,26.20491319,2,139,2.03895087,79.0,0.0,0.0,20,33,62,1.8788,1.8788,12,1,124,3,3,1,0,0,0,0.0,0.0,0
c06ba65a43b3348fc4575ca073a3ee908e0dfeb9,False,1,1,1,0.0,56,73,404.0,3,0.698819444,1,958,14.44247662,9.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1bdd1db3ad9562193a45066871c26f4f6c68c7b8,True,1,2,3,1.049174243,132,49,170.6666667,2,129.5300733,2,736,34.99739009,52.0,0.0,0.0,57,29,51,1.7586,1.7586,14,1,102,3,3,1,5,9,14,1.5556,1.5556,7
8dc9a0918eb47861d6700191f73eaf6680c5f4a5,True,1,2,6,2.075179733,180,40,97.33333333,3,96.94550926,4,735,35.51171584,13.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
