commit_hash,contains_bug,nf,ns,ent,nrev,tcmt,hcmt,age,rexp,oexp,orexp,osexp,decl type name,expr call argument_list,call argument_list if,argument_list if condition,if condition expr,condition expr name,name if condition,condition expr operator,operator if condition,decl type modifier,condition expr call,call name if,name name if,name operator if,if block expr,comment decl type,decl name name,decl name operator,expr name name,expr name operator,argument_list if block
8632b262855585c750d43090dc4e1672370cc596,0,1,1,0.0,2,7,3,1640197.0,909,909,890,840,0,3,2,2,11,3,4,2,4,0,6,2,4,2,2,0,0,0,2,1,0
b5ad1fcd084d1fa8fe3d0869e119b12d7556857b,0,1,1,0.0,4,23,5,2438609.0,2237,2237,2218,1845,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8ec3a419d12294c07ae4ea7970caa21a22f82182,0,2,1,0.558629373,2,7,3,524479.0,166,296,281,284,4,4,2,0,6,0,3,2,2,3,4,3,10,5,15,0,6,3,4,2,2
e178b49522465becf1b0c56bff1974e6037ba9ec,1,3,1,0.72135467,2,12,7,3465779.0,1162,1189,1170,822,12,4,0,0,0,2,0,2,0,0,8,0,0,0,0,1,0,0,7,2,0
e1038794b1d7fe298535960eb90d5c823aa3f2c4,0,3,2,0.836477065,2,10,4,2858959.667,2015,2015,1979,1941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
8efcfda41f98af51c5d7ab72b5bc38926e9c3f11,0,3,2,0.70975884,2,6,3,9078.0,244,726,708,709,14,27,6,6,65,4,13,24,18,4,43,1,12,6,2,1,2,1,0,0,0
1e9d9e20442ff9a68bbb038c8d9b9132ccf389e9,1,2,1,0.574635698,1,8,6,150297.0,1984,2036,2002,1081,4,0,0,0,21,13,4,8,6,0,0,4,4,2,9,0,0,0,4,2,0
1fd85093a400bd9a3f69de7512451a33e257d669,0,2,1,0.881290899,1,5,1,297423.0,205,205,195,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fae23eb26b172d4677db273049119b16db272d3,0,1,1,0.0,2,16,5,255.0,773,773,749,93,0,0,0,0,18,6,4,4,3,0,4,0,6,1,7,0,0,0,7,0,0
373845dfd8acae0c941432c8cd615b77bcae0a2a,1,10,1,0.636962398,2,48,8,1935491.2,3077,3077,3037,2120,41,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0
1adca80707ec10c57f34afae1f8348f3e2b30817,0,1,1,0.0,4,12,3,2011685.0,1408,1408,1390,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35215a0f5f31c4bcca245e3f45b5ea02f4dcfc6b,1,2,1,1.0,1,9,6,83025.0,2266,2449,2411,1442,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
372cc6b506d661608a3070169046f570309cdb00,0,1,1,0.0,1,5,4,9435518.0,371,410,401,158,2,2,0,0,0,2,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0
efdc35b680f2700b0326f10708337ff52ddcc143,0,1,1,0.0,1,8,5,10503906.0,1916,1916,1874,914,0,2,2,0,11,0,2,3,2,0,8,3,8,4,16,0,0,0,0,0,2
799ceebad8a2dbe1ca0e60a11c7d6ca0c2c8b7a9,0,2,2,0.938315352,4,30,13,423545.0,483,483,482,466,8,14,1,0,6,3,2,4,1,0,10,0,2,1,2,0,0,0,0,0,1
6a8537356be5766fcdc5cf8fcb5fabb81abd09e7,0,8,1,0.892403869,2,27,8,4872839.75,3643,3643,3574,2625,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,95,44,0,0,0
b84e180263d0da3d1e6967fcf759225a778ea6ea,1,2,2,0.563102824,2,7,2,4964912.0,887,887,882,860,16,6,0,0,11,3,0,4,0,2,12,0,0,0,0,0,0,0,2,1,0
634f82f1f1fda7983abf70b58e43c580b1f01df0,0,13,2,0.727407768,13,65,13,5658.461538,2732,2732,2672,2353,260,111,0,0,13,9,0,4,4,58,0,0,0,0,32,1,66,23,0,0,0
7fa8f1efbcc68dc19aceb8403c6f1ae7b28eea6a,0,1,1,0.0,1,7,4,9581107.0,1328,1450,1439,1261,0,0,0,0,3,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0
f829ab5573f7146785c79d83182757043b0e6ce9,0,2,1,0.752212173,4,21,13,5402.0,1442,1563,1544,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1bb10d9b8f2d072dba8020e354326f91f5981f4,0,3,1,0.609763088,5,27,7,2227565.0,856,856,831,784,7,2,1,0,6,0,4,0,2,1,6,0,7,4,8,2,4,2,4,2,1
e81d7fd1e57fe2ce11cbe07636f890973116f7ab,1,3,1,0.581671866,1,6,1,1274067.333,794,794,770,225,1,2,2,0,16,0,8,2,7,0,14,6,11,8,28,0,0,0,7,4,2
661cf8ff4ef55663977a74d9bccf21c50b50f513,0,1,1,0.0,11,41,30,11397.0,2345,2408,2348,128,0,0,0,0,23,10,8,7,7,0,4,0,9,1,30,0,0,0,9,0,0
2ccd34fd20b72a1cd4125d67dd206d4f968a1b5d,1,1,1,0.0,1,8,2,181661.0,555,555,553,321,5,5,5,1,9,8,2,2,2,0,0,11,8,4,16,0,0,0,8,4,4
7fc34bff7882b63121c045ab5bb81c0d2d37e4ee,0,1,1,0.0,1,16,10,17040643.0,2925,2952,2906,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649cd987439d87875c05983908823aa3062cdee9,1,2,1,0.811278124,2,14,4,7733166.0,3574,3574,3504,2562,2,4,0,0,1,1,0,0,0,1,0,0,0,0,4,0,2,1,0,0,0
1cebd906af95e2c8ae37f1eae4a1c5019640b3b3,1,2,2,0.591672779,8,37,16,2056081.0,2699,2699,2645,2519,1,6,4,0,26,0,5,2,4,0,24,3,9,5,6,0,0,0,0,0,4
98ad8460a86f18c83f27ad0447b8a8f9099ab8f6,1,1,1,0.0,1,4,3,168594.0,21,263,261,233,3,2,2,1,12,0,3,1,2,0,11,7,9,4,11,0,0,0,0,0,1
59117012f27355830ceda4fc7f9e5f637d07fcc9,0,1,1,0.0,1,9,1,3895576.0,454,454,440,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
807579ff64e1182eede092927403ad9672c18755,0,1,1,0.0,2,7,2,49.0,806,806,782,228,1,0,0,0,18,7,0,6,0,0,0,0,0,0,61,0,0,0,32,17,0
66324e304969043b22fb8e5765337e28c562952e,0,1,1,0.0,4,24,3,4353.0,1726,1726,1713,1504,4,4,1,1,3,1,2,2,0,0,7,2,0,0,0,0,0,0,8,4,0
bf5f2a9e3e3bf70c373b65bf95a332f4e1c514f9,0,12,1,0.73775292,1,10,5,404100.6667,1499,1499,1488,1309,53,5,0,0,20,9,6,6,9,12,0,2,19,9,38,1,7,3,108,53,0
15d7044c82e5f222b6533f3c3876b540dfac2ae0,1,3,1,0.751509068,6,24,6,521319.6667,1738,1738,1725,1516,9,2,1,1,8,3,3,1,4,5,4,2,4,2,4,0,0,0,16,8,0
c58a8fa6a68768705cdc3d23149c4e18c8d64fda,0,2,1,1.0,1,6,2,17461693.0,1543,1543,1513,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
69de6177615de3c4c31dea529172389e92f490b0,0,1,1,0.0,4,21,9,2336101.0,1265,1279,1234,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ef3ac72fc068b825f2185ab3682219dc7246464,0,3,2,0.547894811,5,34,8,1652945.333,898,898,875,855,12,11,1,1,6,4,2,2,2,4,0,0,4,2,0,0,0,0,2,1,0
b44670e671594befb5af1b42b00eb75c3bb55b07,0,5,1,1.0,1,4,3,17565689.0,432,448,433,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d7921b819c9966eb0732a3e672f18833d65c7fc,0,1,1,0.0,2,14,5,256469.0,2091,2091,2054,110,0,1,1,1,13,4,4,5,5,0,4,2,2,0,10,0,0,0,2,0,0
fc0cbef59599174589a606838a9b55ba6a07ef06,0,3,2,0.903213977,4,24,5,16107151.0,247,247,247,222,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15b5b28425f52fcbb2b85c94ec485af841adb4b5,0,1,1,0.0,1,7,5,433748.0,1759,1863,1850,1618,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
adc4a8e42bcb4c40314c7f549bc475ba01957b8d,1,1,1,0.0,3,26,6,12276.0,1800,1800,1762,1590,9,0,0,0,5,0,5,0,0,6,4,3,0,0,3,0,0,0,0,0,0
1bf5865a4137c615e7b9b10fd157a32e2bf61274,0,8,1,0.868269155,2,20,10,350109.875,2152,2152,2109,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
62c2061a501563e7f2929c5883f01955af0f2fc1,1,6,2,0.590372459,16,67,20,2251087.167,1031,1031,1021,996,38,50,12,5,65,8,19,12,16,7,59,18,30,13,86,0,2,0,40,11,7
eb0e960e74da6b799c4d8f95cb6a22412c4c9466,1,7,1,0.808812751,4,20,6,57739.0,526,526,525,426,1,1,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,15,8,0
20993adffdad15b636996d20a39c91a0abd397a8,0,2,2,0.99107606,2,23,5,4640861.0,2210,2210,2196,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
42d712b4ab7375a97e4095b2a6723305000e194c,0,4,1,0.562745403,5,23,11,1821939.0,1622,1636,1625,1443,0,1,1,1,11,0,5,2,5,0,9,2,4,2,4,0,0,0,3,2,0
860f95946bc6965317ad226ff83ee00ef13b7812,0,6,2,0.816438433,5,32,14,5092495.833,420,420,411,413,0,35,0,0,8,4,5,2,3,0,4,2,11,6,18,0,0,0,42,22,0
194b62fb38a9cad1fcb9bc18389707315e0215be,0,3,1,0.656704548,1,6,4,5983714.333,445,482,463,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
526da72e991e11205436a6363b6cfb6948a0eb0c,1,5,1,0.57906773,2,13,5,1343321.4,1226,1226,1214,892,17,14,6,0,11,2,4,3,2,6,16,2,15,7,7,2,4,2,3,0,6
97150f169fbec63dbc49def5ee48781b97a4b610,1,2,1,0.147721087,5,23,11,3080912.0,2323,2334,2284,1425,0,0,0,1,9,8,7,1,1,0,0,0,5,3,206,0,0,0,22,12,4
288d3aceee83192bb84d73c60268a18722488adf,1,2,1,0.185803079,1,8,1,1575565.0,2180,2180,2135,1902,16,20,0,0,25,5,0,4,0,11,23,0,0,0,64,0,4,2,11,7,0
f3fea329fdd4abbc2f2eec0098d0d5aae1c8cc86,0,1,1,0.0,2,8,4,456871.0,382,406,395,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
82860b133c123d8136cf13e99f66c4b55badc5fa,1,2,2,0.69621226,2,8,5,1787306.5,296,1325,1303,1247,5,6,2,1,32,16,6,6,5,0,10,2,37,21,44,1,6,3,18,9,1
51d40d7e9bdfc63c5109aef5b732aa2ba10f985a,0,23,3,0.687063552,12,86,23,1840551.957,1227,1227,1190,1192,207,582,0,0,33,10,11,11,4,50,20,5,9,1,12,0,81,19,233,84,0
dfe7bdbe9c8dd95d1cd42f724c21b677086a4d95,0,1,1,0.0,2,13,7,364023.0,1506,1520,1481,1243,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
70d8e363dfb0049f9b192abbe7946de1fb679467,0,1,1,0.0,1,10,6,778311.0,1324,1519,1514,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dfe25e2cd276b52d2683f7ecdad39943fdfbdce,0,2,1,0.439496987,1,3,2,578231.0,454,705,673,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0
c008420eb5ad02b8f23a144d0e977f09d27b8ed1,0,1,1,0.0,1,8,5,4493934.0,461,713,680,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56603a8d83762d15e37c887e4c66a340d679f316,0,1,1,0.0,1,6,4,0.0,1823,1940,1926,1691,2,1,1,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0,1
f61d02deeae522c410433a3aa9929e246f413cda,0,3,1,0.547894811,3,18,8,132241.0,1074,1074,1032,947,1,2,0,0,3,2,1,1,1,0,0,1,0,0,2,0,2,1,0,0,0
9f561f8a41660453b686d34e4c1d41e955bdadfa,0,3,1,0.94639463,1,12,7,550846.6667,1076,1142,1100,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceb9a8232ca0fe9bc823b61ee3ca8bcdc0aa01c5,1,15,2,0.828264805,2,14,4,1291611.6,1143,1143,1101,1104,63,25,3,0,61,100,5,66,7,11,14,6,69,24,158,2,10,3,139,38,3
c0a43591dc024d92b713b2088d0c26d791368a67,0,1,1,0.0,1,5,2,8484574.0,1669,1669,1629,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60783291ff967b1441518e749d2dcf4e7bc4b831,0,3,1,0.935286293,3,10,1,1819368.0,70,70,63,11,15,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,7,5,0
b72904e8540e4aa1f1396893f5d1b216d745cdc3,0,1,1,0.0,7,48,24,3115491.0,2011,2011,1940,1181,4,3,0,0,12,2,0,4,0,0,6,0,0,0,7,0,0,0,12,6,0
da8504b2ac43086fd5343c5b410bf2bb64d845c9,0,1,1,0.0,4,13,3,0.0,889,889,856,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d78b867314520537dd9185f49029ff8d4c49464,1,7,1,0.685603663,2,7,1,683638.0,554,554,526,414,15,63,0,0,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
6998c4b2ad5fdf5f525bd77ec0fd3c6667b102b7,0,1,1,0.0,1,10,7,83048.0,510,606,578,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e34d3525f175340f03bad83600306c23703a92b,1,3,2,0.666911044,7,27,3,2331235.667,2082,2082,2015,1979,53,51,36,1,41,10,7,12,7,19,36,1,101,50,157,0,32,16,29,13,35
194e0bd7e47a9e7a73597c218ffc3f04a50e8e48,0,1,1,0.0,1,18,10,453985.0,1465,1621,1609,1418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
244e3e2aa0dcc53c18cb55dabdd88f9d5c4b521a,0,7,1,0.847381767,2,13,6,2174085.714,200,200,178,185,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,7,5,0
2e7f06c9bcae5bcaefb99750aabd5bb860948e77,1,1,1,0.0,1,5,4,785259.0,1408,1833,1754,1538,1,2,1,0,5,0,3,1,2,0,4,0,3,1,0,0,0,0,2,1,1
8c1cb66712a339b09988d8ef2b15ce39678178a6,1,2,2,1.0,1,3,2,792861.0,532,532,531,512,6,0,0,0,24,0,5,4,5,4,20,0,10,4,0,0,0,0,0,0,0
42d681f9cfc984046a93b9efe19903d46ac68bb1,1,12,2,0.853305585,15,57,12,1386286.167,39,100,98,97,77,26,2,2,57,26,17,26,19,40,14,2,4,2,24,1,9,4,23,9,0
39819610354bffb93c277d3b2a6ee9273582aa6e,0,1,1,0.0,1,5,4,3886000.0,553,555,550,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37e3168abcec7a32bced3e1995441d89a0796af1,0,1,1,0.0,2,23,3,1503369.0,137,137,137,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849f1f9efda601bcfd3760256205a2014e0bc936,0,4,1,0.938517084,2,9,3,281997.25,864,864,831,257,11,3,0,0,0,0,22,0,9,4,0,9,12,8,0,0,0,0,0,0,0
e5ebcbc6343a5d5d815cbbd1812f1f5791b7bc88,0,1,1,0.0,1,6,4,141504.0,1067,1077,1048,834,0,0,0,0,4,1,1,2,2,0,0,0,0,0,3,0,0,0,0,0,0
34cd8fd566cd61385db12112d9515b0d5388dad3,0,16,1,0.882818693,4,43,9,1745222.5,1714,1714,1672,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56d5c909af6473be64a1ae487b45bd444a9a8553,0,26,2,0.879625988,1,8,3,890489.9231,3247,3247,3139,3061,5,8,6,1,147,1,22,9,12,0,135,32,28,15,99,0,0,0,28,10,5
f0e2c6fe1c4b89260844243a98862ebe672e3ad9,0,2,2,0.0,7,38,11,2416896.0,1742,1742,1713,55,0,0,0,0,40,12,11,10,9,0,14,3,14,2,33,0,0,0,12,0,0
aba8de1bee8bbb9bc6b92e761a3dda0d829a211e,0,7,1,0.734400125,3,13,3,240295.1429,209,209,185,194,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,0
1ea00124f77df1753b3d881810bbed181bbc6fc6,1,3,1,0.872220851,10,41,6,64818.0,1268,1268,1217,1013,1,15,15,4,79,36,32,21,29,1,22,18,39,20,74,0,0,0,28,14,12
0e78e5080262b8fa7a86f7cd0c8716839db048f6,1,23,2,0.647897144,5,49,12,87080.47826,871,871,838,361,165,70,65,2,254,83,16,76,13,66,94,91,448,236,382,0,26,13,189,102,66
b77b5cc5be5d7ca00c6bf6c4b83585cbbf3d91fd,0,16,1,0.877735039,1,13,7,93231.25,1075,1289,1232,947,5,7,5,0,128,2,8,8,4,0,118,30,31,13,109,0,0,0,23,8,5
df175f190d17b3473ef4257cd393eda679060651,0,31,1,0.704273274,7,51,15,687477.0645,876,876,843,260,598,409,0,0,452,72,0,141,0,192,587,0,0,0,834,0,8,4,128,38,0
60f4fc8b706db9cbeacd5dc4886a7aa347daafc0,0,2,2,0.23181305,6,35,13,207310.0,439,439,427,431,12,15,1,1,38,7,8,17,15,3,12,0,2,1,9,0,0,0,14,7,0
a85cffd5213b4c0275acc2f1072fe6dc7f895d67,0,1,1,0.0,1,4,2,2115491.0,372,376,374,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f957370206fb88b40c354f2ca57ecfd315e3ac29,0,2,2,0.981940787,3,20,9,84451.5,302,1276,1224,1195,2,6,0,0,0,2,0,5,0,1,4,0,0,0,0,0,0,0,4,2,0
8fca1e70e7a8b1dc21a0134b6786e84faff91823,0,1,1,0.0,2,10,3,19637652.0,2290,2290,2223,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
34a3b63dc7d3b09342647537d378f5a55d0c81f0,0,2,1,0.172036949,4,33,8,8604226.0,2301,2301,2207,1700,6,4,1,1,37,13,10,11,8,2,19,3,8,4,36,0,2,1,3,1,0
1616001d72483d236a0430e6b4ac7bf18c979099,0,1,1,0.0,1,5,1,1574444.0,1888,1888,1868,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38f1b4eeaeb013983126c155a9b25e08074c41f7,1,3,1,0.585883908,3,29,8,109869.0,2311,2311,2203,1710,15,12,1,1,56,23,7,16,7,3,23,2,9,5,38,0,0,0,15,7,0
ad5d64226abd50a43856ab560583f37b49ff04c9,0,1,1,0.0,4,19,8,413192.0,209,307,306,270,1,2,2,2,15,0,6,1,7,0,13,4,2,1,8,0,0,0,0,0,0
e78e7d325b85a96851615ae0199d3465b5d394c3,0,1,1,0.0,2,9,4,13036174.0,1154,1154,1123,278,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
789f9299079a1ca1795d5e44bca18f72d42d2824,0,2,1,0.186144293,6,32,7,151941.0,1599,1599,1529,1413,34,33,33,0,182,76,10,56,10,10,92,32,114,60,106,0,0,0,30,15,33
6ddef0007ae557d9be3e577fb8397654482ac7f3,0,2,1,0.99648599,6,33,8,354139.0,1600,1600,1530,515,5,7,0,0,14,1,0,3,0,0,16,1,0,0,20,0,2,1,5,3,0
98e11700864e5a5b1566fd1736aae85551f2f00f,0,4,1,0.348011543,3,17,4,1562532.0,212,212,187,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
7615b54ce8bd3ef08587abe9efde53195b9fb1fe,0,2,1,0.999079718,3,13,6,13446388.0,318,340,334,79,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0
1f808a1d1d042955e98eb92d09e1b6b8154315e9,0,1,1,0.0,6,40,13,262571.0,2215,2215,2156,121,0,0,0,0,16,2,7,3,5,0,8,0,7,2,11,0,0,0,4,0,0
1b569fe4550462fa2226093a72e7383f2d0f5ba2,0,1,1,0.0,2,9,3,708529.0,925,925,880,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d113faefb8a778a5af4f91d32c5fc41b6521453d,1,1,1,0.0,2,9,3,551.0,926,926,881,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89b12da2efff35915a38d608279cd3a5e7578c35,0,2,1,1.0,3,13,4,1847434.5,1076,1076,1007,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f052ee467d257eb289b560c1420c59e6c558ba91,0,4,2,1.0,1,18,1,860445.0,1790,1790,1757,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10e0e8afda089743b7bac1480eb11e8d6561ecdc,0,1,1,0.0,1,11,6,957298.0,2061,2061,2016,1730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8fdef974b7014212947fc409543847d97ec7d5b9,0,3,1,0.960229718,3,20,7,8454012.0,1795,1795,1762,1536,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
838e87b8253aec8831269a397315fe4f8a1a88ce,0,3,1,1.0,2,9,4,5250253.333,179,441,405,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d62f8ace542e04e3ddf92eec4fdad8d34ac9585,0,3,2,0.786720578,5,22,6,902199.0,1688,1688,1669,1621,10,11,8,2,56,21,16,20,10,0,16,26,49,25,0,0,2,1,15,8,7
aeb21c73c5e4fc585340145374800a5e285e7ab7,0,1,1,0.0,2,18,4,4604.0,304,304,274,166,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
e0b1eac3ff1abbf4f8d27d6b0bdfe0ebc1d12b7c,0,2,1,0.0,1,17,1,10209.0,1708,1708,1689,1488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
fe1541b26883b7ca594012da4621ad8b8b22ec2c,0,2,1,0.591672779,1,7,2,80209.0,1964,1964,1933,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec44a917f642df5bcecb65f6133190b5ec604447,1,1,1,0.0,1,14,9,83504.0,2526,2590,2471,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac9be327f8dc788a964b77c6bcdf0391c85c9cbd,0,3,2,0.963901269,5,33,7,88662.0,1716,1716,1697,1643,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0
72aaba336c7afe6d79d59995bfb31a8effca4e9e,0,2,2,0.99107606,2,7,3,90115.0,1787,1787,1625,1730,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,8,4,0
6b04ee10e6a17999679de86e80ce66886ceab963,0,16,2,0.892169949,8,65,26,81302.11765,2290,2290,2174,1023,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
ba2c485c55eb2d0bf4c2478f604f51840908d30a,0,1,1,0.0,2,10,2,162542.0,1624,1624,1529,1433,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
f7a33ec29f1278f6937f1862e002a3f8f60a4728,0,3,1,0.960229718,4,16,2,179605.0,1735,1735,1716,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461a01c1df88cdea0e8109948d125fc58a185cf8,1,4,1,0.768821857,3,19,5,108574.0,463,463,452,177,2,1,0,0,12,10,6,2,5,0,0,4,9,6,18,0,2,1,13,7,0
10aa64d74c0208ed9f42e88e6deb3000e9cad6df,1,54,1,0.854406725,13,55,10,20026.07407,936,936,845,856,73,25,13,9,54,10,20,14,22,16,30,6,26,14,21,9,27,12,35,18,4
e8ca2e008f52a818884b151dd93226813832ef94,0,1,1,0.0,2,14,6,274132.0,731,731,702,666,0,5,5,4,35,4,10,17,18,0,12,3,4,2,12,0,0,0,0,0,1
8bed283f137c14a7be1fb9027eae5eae3ce796be,0,2,2,0.985228136,2,25,16,289219.0,669,669,642,654,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6bd02317db7beadda1237df7feddd4a780415cb,0,2,1,0.168660931,3,16,11,423352.0,2434,2480,2355,187,4,3,3,0,26,3,0,6,1,2,23,16,18,9,128,0,0,0,0,0,3
abcdc7fd878675bc5efdcfe77ea47eaed8f2531f,0,2,2,0.779349837,3,13,7,435208.0,386,776,759,743,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2,0
3827fd2a37f72e2720da1cc2db5902286c234680,0,1,1,0.0,1,4,1,444166.0,1973,1973,1952,608,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0
aec5b76b51fb1895f275ac4d413cc040cf88d519,0,3,2,0.867400729,3,26,9,505542.0,811,811,809,782,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,4,2,0
99bab571b4cb41362e891f1bb1e812119701c932,0,1,1,0.0,1,9,6,513998.0,2342,2357,2206,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
55b63a406fced6c4db0e18a7170932de1c6a5c21,0,1,1,0.0,2,10,7,95724.0,716,773,752,179,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9695df4d44b228e7e778ff17d5cccac30967b1fd,1,8,1,0.809713051,4,25,12,468577.5,299,310,295,273,10,3,2,1,9,2,5,1,3,3,6,0,8,4,4,0,6,3,11,5,1
9e9911715c37511ece018aa9d36491b77872501b,1,1,1,0.0,1,7,2,406359.0,435,435,429,180,5,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,4,2,0
c5c007b813479e0d4bf6b8321602753d208c5bf4,0,1,1,0.0,1,11,2,62438.0,1014,1014,1010,860,5,2,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
fb46b00eef0de80f05cb21b719057bacf059dbbf,1,1,1,0.0,2,13,6,160500.0,3352,3352,3185,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362474805fa4d58a9f457c647aa8011b28b84d0,0,1,1,0.0,5,18,6,598449.0,303,303,293,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebf0ee34e7a50b8dbe9ed766a9737a8f77805449,0,1,1,0.0,1,3,2,613749.0,343,826,824,692,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391d2e37f3b301097cd23fdaf99dc34ed6a114a5,0,3,1,0.720770432,7,30,11,617325.0,995,995,993,828,10,1,0,0,38,13,6,8,2,4,20,11,0,0,30,0,0,0,48,26,0
d4d81fe68aa7d2b2a89ae5e049dd630e0da77651,1,8,2,0.585890595,3,28,17,270395.375,2297,2297,2157,1995,5,3,1,2,2,2,0,0,0,0,0,0,2,1,4,0,10,5,15,9,0
