commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
2d3c45d4b6e2a5c9990ed222f4e80520ec9cfc5d,True,27,0.07,27,52,1.9259,1.9259,14,1,104,4.0,3.0,1,32,0.07,30,61,2.0333,2.0333,15,1,122,4.21,3.0,1,4,9,15,3.30508,70,65,396.0,9
2490fcef17557f945efebcd0c1ab8269902ec211,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,2,2,2,0.650022,6,0,2261.5,9
fff7c7fcb79ac3e12515a6c06987d1c18b475441,False,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,2,2,3,0.663275,39,5,850.333,9
f25fe9bd0fcd46d67d2c18775089eceedce0a1bc,False,16,0.08,23,41,1.7826,1.7826,13,1,82,3.73,3.0,1,9,0.11,17,29,1.7059,1.7059,12,1,58,3.62,3.0,1,2,2,2,0.0626827,136,0,2193.0,9
5f3bd027bc96b7e25923c6ad172c204a950d58ed,True,125,0.05,41,89,2.1707,2.1707,21,1,178,4.45,3.0,1,48,0.06,36,73,2.0278,2.0278,17,1,146,4.17,3.0,1,3,5,9,2.37909,566,41,379.556,9
4fcdc8f6a6254b1950cdad59b3345cf237d3c829,False,15,0.06,27,45,1.6667,1.6667,15,1,90,3.46,2.0,1,12,0.09,19,31,1.6316,1.6316,14,1,62,3.44,2.5,1,2,3,3,1.18191,25,4,519.0,9
bfdf886cb9003e5e071d1cebb4e9e5599a726fa0,True,65,0.04,45,86,1.9111,1.9111,22,1,172,3.91,3.0,1,76,0.05,43,83,1.9302,1.9302,19,1,166,4.15,3.0,1,2,6,16,3.06576,485,250,331.062,9
d251b15988b37637251b25c9ddec7a1ecc4209f3,True,106,0.1,28,72,2.5714,2.5714,16,2,144,5.33,4.0,2,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,4,4,8,2.57886,618,0,105.5,9
8622b6e8bf8d9fe24fcd4e2793263bb73191906d,False,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,2,2,2,0.0,1,0,421.5,9
38f93cc35cdf88b3c75fd02cdebf6f21f5177cb1,False,9,0.09,18,29,1.6111,1.6111,13,1,58,3.41,2.0,1,9,0.09,18,28,1.5556,1.5556,13,1,56,3.29,2.0,1,2,2,2,0.721928,4,1,967.0,9
0fe443dd18f143a1addba34458ae21fd5cf0c579,True,88,0.07,38,98,2.5789,2.5789,26,2,196,5.3,3.0,1,94,0.06,41,106,2.5854,2.5854,31,1,212,5.3,3.5,2,2,9,37,4.74016,271,434,380.378,9
e5ce7c82357755f628941fa4d2af5273592d6177,False,24,0.05,33,58,1.7576,1.7576,17,1,116,3.62,2.5,1,21,0.06,28,49,1.75,1.75,17,1,98,3.63,2.0,1,2,2,2,0.0989591,53,25,706.5,9
783d56e523ee98eb5ca52550b877b790b9cae9ee,False,54,0.06,32,64,2.0,2.0,17,1,128,4.13,3.0,1,45,0.06,32,62,1.9375,1.9375,16,1,124,4.0,3.0,1,3,3,3,1.1819,12,10,636.0,9
69dd27baf37c976b25f7e7079b9f505f000f3d05,False,25,0.08,23,41,1.7826,1.7826,15,1,82,3.73,3.0,1,25,0.08,23,41,1.7826,1.7826,15,1,82,3.73,3.0,1,2,5,5,2.24644,7,3,620.2,9
2f7022449f59bbbe222e8cef63edcc742e5d9222,True,103,0.05,42,91,2.1667,2.1667,19,1,182,4.44,3.0,1,173,0.05,47,107,2.2766,2.2766,22,1,214,4.65,3.0,1,2,7,18,2.89024,284,100,481.389,9
a76427d1036805a3e61651b7c7e841b41c9890d4,False,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,2,2,2,0.591673,4,3,607.5,9
ca355a737ebb4ab6268bbded1d9b5ccbc2456658,False,138,0.06,37,84,2.2703,2.2703,20,1,168,4.67,3.0,2,95,0.06,36,72,2.0,2.0,18,1,144,4.24,3.0,2,3,6,6,1.32335,343,18,840.833,9
b51197e45f27709c32dc9c2db1e45e29249c65bd,True,89,0.07,34,79,2.3235,2.3235,22,2,158,4.79,3.0,2,74,0.08,31,72,2.3226,2.3226,20,2,144,4.8,3.5,2,2,9,14,3.149,108,21,641.286,9
f2a46c265fc94366a8ea9b662c5b376671e61908,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,2,2,0.0,0,0,0.0,6
ba73fbd5606ed17537f114c0608d1d392c66303e,False,11,0.14,13,22,1.6923,1.6923,9,1,44,3.67,3.0,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,2,2,3,1.54857,11,6,1489.33,9
9df0de7807592c606918d268e60bbebc14d7eda0,True,83,0.05,40,85,2.125,2.125,19,1,170,4.36,3.0,1,116,0.05,43,96,2.2326,2.2326,19,1,192,4.57,3.0,1,2,9,26,3.43133,820,332,386.231,9
7133a8fc34bea0244cbf7a544a96fd7b57d0fb33,False,11,0.06,26,40,1.5385,1.5385,12,1,80,3.2,2.0,1,11,0.06,26,40,1.5385,1.5385,12,1,80,3.2,2.0,1,1,1,1,0.0,4,2,225.0,4
74525eed7dba6eddd9530123da0fd9d9822a947c,False,78,0.06,36,77,2.1389,2.1389,21,1,154,4.4,3.0,1,74,0.06,34,72,2.1176,2.1176,20,1,144,4.36,3.0,1,3,5,6,1.66884,12,6,745.5,9
279c5b2f2d7fd1abbb0ec9aaf7cc3401456cf369,False,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,1,1,1,0.0,1,0,827.0,9
3fb218d62281076f5fdae0830b67aae43e56bd1a,False,14,0.06,26,41,1.5769,1.5769,14,1,82,3.28,2.0,1,9,0.08,21,32,1.5238,1.5238,12,1,64,3.2,2.5,1,1,2,2,0.468996,8,2,552.0,7
01eecfd3d47066fd136a60c400f612e970fcab1d,True,34,0.06,32,59,1.8438,1.8438,16,1,118,3.81,3.0,1,22,0.06,30,51,1.7,1.7,15,1,102,3.52,2.0,1,2,3,4,1.5714,68,27,494.25,9
6c9c3c3c1de106e038b0b41b4278a2461f98c782,True,54,0.05,38,73,1.9211,1.9211,19,1,146,4.17,3.0,1,33,0.05,35,61,1.7429,1.7429,19,1,122,3.81,2.0,1,2,6,9,2.45924,32,7,629.556,9
e0017ef7f97cf5d55016321c42981ddb78a4fa85,False,12,0.09,20,34,1.7,1.7,14,1,68,3.58,2.0,1,9,0.11,16,27,1.6875,1.6875,13,1,54,3.6,2.0,1,3,4,4,1.83524,9,5,987.75,9
a0ec1a5e30c44dcd0c7051f92e2f1f2d7e1c4849,False,9,0.16,13,25,1.9231,1.9231,11,1,50,4.17,3.0,1,17,0.12,17,34,2.0,2.0,13,2,68,4.25,3.0,1,2,2,4,0.644888,136,39,790.5,9
d7de07f5adf0fe5211f9957b9f275aa6384485d9,False,10,0.1,18,32,1.7778,1.7778,13,1,64,3.76,3.0,1,7,0.09,18,27,1.5,1.5,10,1,54,3.18,2.0,1,2,3,7,1.91705,65,4,155.714,9
532b3b8839c1c7d70349e5b8920bdac3fcc69544,True,159,0.06,38,81,2.1316,2.1316,18,1,162,4.38,3.0,2,115,0.06,35,70,2.0,2.0,16,1,140,4.12,3.0,2,2,4,5,1.5046,107,3,335.6,9
cf8aa54e0e52333279c02083b31237b5ad42f276,True,225,0.06,43,107,2.4884,2.4884,20,1,214,5.1,4.0,2,52,0.07,31,61,1.9677,1.9677,16,1,122,4.07,3.0,1,3,11,23,3.56696,514,447,493.957,9
44ac116cd93d03e142ddd0e90ea82577dfa35d35,True,53,0.07,33,72,2.1818,2.1818,17,1,144,4.65,4.0,2,24,0.07,30,58,1.9333,1.9333,16,1,116,4.14,3.0,1,3,9,11,2.74518,84,48,542.636,9
df677477c9f7b39daf4a4d68f4af72ae40fb118d,False,9,0.06,27,40,1.4815,1.4815,14,1,80,3.08,2.0,1,10,0.06,28,42,1.5,1.5,15,1,84,3.11,2.0,1,2,2,2,0.811278,2,2,629.5,9
a89f94a15aa9597de19866c2fe8103a1daa551bd,False,12,0.11,17,31,1.8235,1.8235,12,1,62,3.88,3.0,1,12,0.12,17,32,1.8824,1.8824,12,1,64,4.0,3.0,1,1,1,2,0.811278,1,3,949.5,9
9fba0ada77ed24e8846fd3e448cc2f176554543e,True,28,0.07,32,65,2.0312,2.0312,16,1,130,4.19,3.0,1,19,0.08,24,43,1.7917,1.7917,17,1,86,3.74,3.0,1,2,3,3,1.0328,214,3,1240.0,9
99f9a1da8af7ac5d16e88d107e45e2f45f2e09fc,False,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,1,1,1,0.0,1,0,812.0,9
e07fa9a6902f9dc89605278c1137dae7293be213,True,45,0.06,36,75,2.0833,2.0833,16,1,150,4.29,3.0,1,85,0.06,38,84,2.2105,2.2105,18,1,168,4.54,3.0,1,2,12,27,3.72293,381,581,369.704,8
deeda0763da12c4c92fa62031b0e662bdcd5303c,False,22,0.07,24,40,1.6667,1.6667,14,1,80,3.48,3.0,1,22,0.1,18,31,1.7222,1.7222,14,1,62,3.65,3.0,1,2,3,3,0.866314,23,2,782.667,9
c4020d2c5908b3481c52929f6db01bb6abbbda03,False,82,0.1,25,57,2.28,2.28,15,1,114,4.75,3.0,2,82,0.1,25,57,2.28,2.28,15,1,114,4.75,3.0,2,2,4,10,2.80458,48,88,275.8,9
3f9c8e3a600782f6874133b0750c57742c30d99a,False,23,0.06,26,41,1.5769,1.5769,14,1,82,3.28,2.0,1,10,0.06,25,38,1.52,1.52,13,1,76,3.17,2.0,1,2,3,3,1.08631,14,3,550.0,9
f97be5d55cf8c25da0456b0345eae0aa4330c68b,False,16,0.08,22,38,1.7273,1.7273,15,1,76,3.62,3.0,1,16,0.08,22,38,1.7273,1.7273,15,1,76,3.62,3.0,1,3,3,3,0.991264,8,5,727.333,9
54d8ade78fa301d9b3c614a97ec7bfaef11998a7,True,733,0.07,45,130,2.8889,2.8889,37,1,260,5.91,4.0,3,409,0.07,43,118,2.7442,2.7442,34,2,236,5.62,4.0,3,4,19,28,3.87032,781,114,515.357,9
c42eef605da6f2392e427cde6f16aaba5c26461b,False,7,0.1,16,23,1.4375,1.4375,9,1,46,3.07,2.0,1,4,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,2,3,3,0.846951,106,30,807.0,9
3a46e13f4620df816e959bd49fc3d6c7a4423bd9,False,22,0.05,35,63,1.8,1.8,16,1,126,3.71,2.0,1,28,0.05,35,62,1.7714,1.7714,18,1,124,3.65,2.0,1,2,3,9,1.20703,87,111,465.778,9
842436e86e25bbd3d8613e1d6e4de5bb40e32d4f,False,44,0.06,34,67,1.9706,1.9706,17,1,134,4.06,3.0,1,22,0.06,30,53,1.7667,1.7667,15,1,106,3.66,3.0,1,2,4,4,1.18311,54,1,732.75,9
b6f285a5be0bfe299338aa0f81532a8b740a6b01,True,137,0.05,45,105,2.3333,2.3333,22,1,210,4.77,3.5,2,85,0.05,41,84,2.0488,2.0488,20,1,168,4.2,3.0,1,4,5,10,1.99197,332,28,894.2,9
18b800c15e1283e302ed06dcdfae2f60cfb1f377,True,123,0.05,39,81,2.0769,2.0769,19,1,162,4.26,3.0,1,117,0.06,36,74,2.0556,2.0556,18,1,148,4.23,3.0,1,2,3,3,0.830641,26,14,519.0,9
6ba119cd5d0a36faf94387e2d7636d992fa9a621,False,74,0.06,35,76,2.1714,2.1714,17,1,152,4.47,3.0,2,33,0.08,28,59,2.1071,2.1071,17,1,118,4.37,3.0,1,2,3,3,0.972866,233,13,808.667,9
e0f0814c201e2b086697bf8ea6a0bd0d80d07f4d,False,130,0.05,47,109,2.3191,2.3191,25,1,218,4.74,3.0,1,114,0.05,44,97,2.2045,2.2045,20,1,194,4.51,3.0,1,2,6,12,2.96468,425,114,284.75,9
3d1b5bea955158b83924903440f7a1f2306e0437,False,12,0.06,27,43,1.5926,1.5926,14,1,86,3.31,2.0,1,10,0.09,18,29,1.6111,1.6111,12,1,58,3.41,2.0,1,2,3,3,0.744194,22,4,1234.0,9
d03e9b21858411df96f052fe50aee5f9e1258294,False,18,0.1,19,33,1.7368,1.7368,15,1,66,3.67,3.0,1,18,0.1,19,33,1.7368,1.7368,15,1,66,3.67,3.0,1,4,5,5,1.07588,17,9,1084.6,9
7c0cf713e24658673768fc9393159bd06b56bcc9,False,45,0.08,28,58,2.0714,2.0714,20,1,116,4.3,3.0,1,45,0.08,28,57,2.0357,2.0357,20,1,114,4.22,3.0,1,3,7,9,2.49761,93,22,857.667,9
369ced50a0dc650fce79256edd41269121c56f14,False,29,0.08,24,42,1.75,1.75,17,1,84,3.65,3.0,1,29,0.08,24,42,1.75,1.75,17,1,84,3.65,3.0,1,3,3,3,0.639556,16,9,676.0,9
41a5a31aba4f303efb3fe9c5e2d0ad0dd6bd2c52,False,46,0.07,28,50,1.7857,1.7857,18,1,100,3.7,3.0,1,17,0.07,25,42,1.68,1.68,18,1,84,3.5,2.5,1,2,3,3,1.15678,9,1,564.667,9
4927f857d9be8ca5709ca0c7bd260bd34ec6e6d7,True,41,0.06,36,74,2.0556,2.0556,16,1,148,4.23,3.0,1,35,0.06,35,68,1.9429,1.9429,15,1,136,4.0,3.0,1,2,3,4,1.38094,47,26,629.5,9
2010b2c6d75f7546bcdcdf08e96f5cf15f29ad55,True,1451,0.06,43,113,2.6279,2.6279,28,1,226,5.38,4.0,1,178,0.07,40,104,2.6,2.6,27,1,208,5.33,4.0,1,4,10,16,2.11444,358,320,351.438,9
8baf1c7b59af8dd94feac8f985c18fe7ca6e853d,False,46,0.07,27,50,1.8519,1.8519,14,1,100,3.85,3.0,1,46,0.07,27,50,1.8519,1.8519,14,1,100,3.85,3.0,1,2,3,6,2.46782,26,0,330.5,9
c47ce546835ef6e1fa3e2a65119c1b72f2db0d30,False,10,0.09,19,30,1.5789,1.5789,14,1,60,3.33,2.0,1,10,0.09,19,30,1.5789,1.5789,14,1,60,3.33,2.0,1,2,2,2,0.918296,2,1,486.0,9
751b19334bc95a76fb78a44e3aa23db48344ff4c,False,25,0.08,22,37,1.6818,1.6818,15,1,74,3.52,2.0,1,47,0.09,22,42,1.9091,1.9091,17,1,84,4.0,3.0,1,2,3,6,1.55377,17,9,339.0,9
5f88f216189c69d3208f504a763493bf77c5ce9a,True,90,0.06,38,85,2.2368,2.2368,20,1,170,4.59,3.0,1,22,0.07,28,53,1.8929,1.8929,15,1,106,3.93,3.0,1,2,5,6,1.72048,87,10,609.333,9
89d108d7acbcd527e84e0f41401e800d45e20ea1,False,13,0.08,23,38,1.6522,1.6522,16,1,76,3.45,2.0,1,13,0.08,23,38,1.6522,1.6522,16,1,76,3.45,2.0,1,2,3,3,0.407706,20,26,1070.0,9
2d7f6914daf0112bba36da8fe678a3180bbdae68,False,30,0.08,23,39,1.6957,1.6957,15,1,78,3.55,2.5,1,14,0.07,23,37,1.6087,1.6087,15,1,74,3.36,2.0,1,2,2,2,0.721928,3,2,1136.0,9
9b03d4b810eb063c973d948b11b8c354f873d5df,True,35,0.06,33,65,1.9697,1.9697,19,1,130,4.06,3.0,1,13,0.09,20,35,1.75,1.75,17,1,70,3.68,2.0,1,2,5,6,1.82866,89,3,690.667,9
dce4e86a20f372c1dbdf0b3141590a9e5b11bcd5,False,16,0.09,22,41,1.8636,1.8636,14,1,82,3.9,3.0,1,16,0.09,22,41,1.8636,1.8636,14,1,82,3.9,3.0,1,2,3,4,1.68582,6,5,453.75,9
c7302eefd1e1bb32b16998eaf5e37c653d6ba4a6,True,58,0.06,33,67,2.0303,2.0303,19,1,134,4.19,3.0,1,49,0.06,32,63,1.9688,1.9688,19,1,126,4.06,3.0,1,3,7,9,2.29159,110,84,538.778,9
d2a4ccc6211d2459eca04e391460e7b02c050cc8,False,20,0.09,23,44,1.913,1.913,15,1,88,4.0,3.0,1,20,0.09,23,45,1.9565,1.9565,15,1,90,4.09,3.0,1,2,2,2,0.222285,1,27,707.0,9
03f52148617b8442562accebe5bb033bef9a9594,False,31,0.08,29,63,2.1724,2.1724,16,1,126,4.5,3.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,1,2,0.981182,515,0,0.0,0
edd6c95c1549a7497c0fba3d859daed9ce20bf8e,False,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,7,0.13,13,21,1.6154,1.6154,8,1,42,3.5,3.0,1,1,1,1,0.0,1,0,781.0,9
a98c7f89a4515c4c86c291929b735f582a9a7a23,True,31,0.09,24,47,1.9583,1.9583,15,1,94,4.09,3.0,1,4,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,3,3,3,1.00163,82,15,470.0,9
6ee23591dc9bdc8cd32edebb0a32e36ec1a234c9,False,11,0.09,18,29,1.6111,1.6111,13,1,58,3.41,3.0,1,9,0.09,18,28,1.5556,1.5556,13,1,56,3.29,3.0,1,1,1,2,0.721928,3,2,511.5,2
c9d944e28ac412b74cf6cfde9bd70e4c68e9648a,False,7,0.12,13,19,1.4615,1.4615,9,1,38,3.45,3.0,1,7,0.12,13,19,1.4615,1.4615,9,1,38,3.45,3.0,1,1,1,1,0.0,1,1,3538.0,6
33aa9456bb8605905a105de33b820d4adc70f0f3,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,1,1,0.0,0,1,3539.0,6
6c8d1051b8ce29e43b84e7ab85d100ed7cdf9565,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,1,1,0.0,0,14,3553.0,6
887bc1e4e58d2371676cfc403be10c2dc8d4b26e,False,8,0.13,14,23,1.6429,1.6429,10,1,46,3.54,3.0,1,8,0.13,14,23,1.6429,1.6429,10,1,46,3.54,3.0,1,1,1,2,0.439497,20,13,3941.0,5
773cee8d546a7bdef2687b87280ef26ebfed3ae2,False,26,0.07,31,62,2.0,2.0,21,1,124,4.13,3.0,1,63,0.07,32,65,2.0312,2.0312,22,1,130,4.19,3.0,1,3,4,9,1.8236,564,59,1536.44,9
be34f5ce9fc2e10c28a006c6fece078e0323fda2,True,94,0.05,41,90,2.1951,2.1951,19,2,180,4.74,4.0,1,82,0.06,40,87,2.175,2.175,19,2,174,4.7,4.0,1,4,13,21,3.67929,140,72,313.762,9
cc5a6d93af3e64b35ea4c8ca8bef39976fb5e7e5,False,9,0.09,18,28,1.5556,1.5556,12,1,56,3.5,2.5,1,9,0.09,18,27,1.5,1.5,12,1,54,3.38,2.5,1,2,2,2,0.979869,7,5,1518.5,9
fe044ac80db866375519705cc22c36319708cab9,False,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,8,0.15,12,20,1.6667,1.6667,10,1,40,3.64,3.0,1,1,1,1,0.0,0,1,179.0,5
2daff3c41124b3f2d581f72cad2470e5b07a5269,False,8,0.15,12,20,1.6667,1.6667,10,1,40,3.64,3.0,1,8,0.15,12,20,1.6667,1.6667,10,1,40,3.64,3.0,1,3,3,4,1.68548,9,1,651.25,9
8e8192ed187eebbbdc864e3ce2d259446a4a36bf,True,194,0.06,47,121,2.5745,2.5745,36,1,242,5.26,3.0,2,187,0.06,46,117,2.5435,2.5435,33,2,234,5.2,3.0,1,2,13,32,3.37218,600,245,266.281,9
c052d22dc9f923c4e394c79f2f27ebbfe965affa,False,20,0.08,24,43,1.7917,1.7917,15,1,86,3.91,3.0,1,9,0.1,16,24,1.5,1.5,12,1,48,3.43,2.5,1,2,3,4,1.78416,10,2,449.75,9
7a1e93a28388f3cd1d485520375d97a7f6c212aa,True,10,0.09,18,28,1.5556,1.5556,12,1,56,3.29,3.0,1,11,0.09,19,30,1.5789,1.5789,12,1,60,3.33,3.0,1,2,2,2,0.811278,3,1,612.5,9
8d823004cb2fe1a7ca34ab594f58a975efe4b53d,False,25,0.07,27,51,1.8889,1.8889,15,1,102,3.92,3.0,1,20,0.08,24,45,1.875,1.875,13,1,90,3.91,3.0,1,2,3,3,1.14874,32,6,986.0,9
0af6f0fae3a26c1e66954a2f880a8bfa55487a58,False,9,0.09,19,32,1.6842,1.6842,12,1,64,3.56,3.0,1,8,0.11,15,23,1.5333,1.5333,12,1,46,3.29,2.0,1,2,2,2,0.650022,6,0,509.0,9
7100c781f407b8912969bdd8ae28144c6798a3df,False,9,0.1,18,31,1.7222,1.7222,13,1,62,3.65,3.0,1,9,0.1,18,31,1.7222,1.7222,13,1,62,3.65,3.0,1,3,4,7,1.65814,34,89,599.571,9
b9e6794e4c830319bdf867d1f5575ee65e5ffc8d,False,12,0.1,18,32,1.7778,1.7778,13,1,64,3.76,3.0,1,12,0.1,18,31,1.7222,1.7222,13,1,62,3.65,3.0,1,2,2,2,0.100001,67,10,446.0,9
4c7d13273094f181aa69c220dbe1f95aca546bff,True,17,0.06,28,47,1.6786,1.6786,16,1,94,3.48,2.0,1,17,0.07,25,43,1.72,1.72,15,1,86,3.58,2.0,1,3,7,7,2.10272,59,24,550.714,9
b44deac2d598c26bd42649b046fa997431869d2e,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,1,1,0.0,1,0,767.0,9
841bdd2fbec253f0048c02626f1a007b51563ee4,True,20,0.07,27,47,1.7407,1.7407,16,1,94,3.62,2.0,1,16,0.06,27,44,1.6296,1.6296,16,1,88,3.38,2.0,1,1,3,5,1.92118,31,1,297.0,6
8af5402239f8ad31ddd950157a82fac9a9778818,True,225,0.05,47,111,2.3617,2.3617,27,1,222,4.83,3.0,2,105,0.06,40,93,2.325,2.325,24,1,186,4.77,3.0,2,2,13,36,3.45756,871,94,293.528,9
501a9442944d16d10961d00539556df829e36bcf,False,4,0.13,10,12,1.2,1.2,6,1,24,2.67,2.0,1,4,0.13,10,12,1.2,1.2,6,1,24,2.67,2.0,1,1,1,2,0.721928,5,0,910.0,9
b14160c3de91c0203ec9261964ac4f1e29c31c65,True,47,0.07,28,55,1.9643,1.9643,17,1,110,4.23,3.0,2,53,0.08,25,50,2.0,2.0,17,1,100,4.35,3.0,2,2,4,6,1.64123,108,53,643.667,9
6feac66e608a87a5f1f4042bf64d842a691b76d4,False,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,7,0.15,11,17,1.5455,1.5455,8,1,34,3.4,2.5,1,1,1,1,0.0,0,0,0.0,2
6faf4b11a3a293b5c78e4596752bf2e1b5b3b193,True,106,0.06,38,87,2.2895,2.2895,19,1,174,4.7,3.0,1,121,0.06,39,91,2.3333,2.3333,19,1,182,4.79,3.0,1,3,7,7,1.26183,190,371,405.714,9
a092348e4b2ef89a32c741ca2fb2938cd3e59745,True,38,0.06,35,67,1.9143,1.9143,21,1,134,3.94,3.0,1,38,0.06,35,66,1.8857,1.8857,21,1,132,3.88,3.0,1,4,18,27,4.36217,63,42,539.222,9
2fbef3f3e6f3f78b1ce83dec16653355ce3459ec,True,8,0.13,14,23,1.6429,1.6429,12,1,46,3.54,3.0,1,8,0.13,14,23,1.6429,1.6429,12,1,46,3.54,3.0,1,1,1,1,0.0,2,1,193.0,3
58fa964755d0bd5e896b434edcc52fa0e2247399,False,12,0.06,27,42,1.5556,1.5556,16,1,84,3.23,2.0,1,14,0.06,27,43,1.5926,1.5926,15,1,86,3.31,2.0,1,1,2,2,0.94566,4,7,273.5,3
438ffd8aeb9c11c8c233de31b883b29f866caadf,False,20,0.08,23,40,1.7391,1.7391,13,1,80,3.64,3.0,1,20,0.08,23,40,1.7391,1.7391,13,1,80,3.64,3.0,1,2,2,2,0.918296,2,1,1494.0,9
e80be284cecbd3253338396cc440bb5d72691539,True,38,0.05,37,73,1.973,1.973,18,1,146,4.06,3.0,1,37,0.05,37,71,1.9189,1.9189,17,1,142,3.94,3.0,1,2,10,11,2.75754,97,30,291.818,9
fd14a1dbd1286840a8b456e3bf7e1c76572f9dc4,False,20,0.08,23,40,1.7391,1.7391,13,1,80,3.64,3.0,1,20,0.08,23,40,1.7391,1.7391,13,1,80,3.64,3.0,1,2,2,2,0.918296,2,1,1493.0,9
62fd9f7e151bf9e4562b4b3fff3e8d6acc2dddcd,False,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,7,0.09,17,25,1.4706,1.4706,10,1,50,3.12,2.0,1,3,3,3,0.350104,31,7,391.667,9
2594329c6f80f8b2b8b308fe88b89088eedb1e56,False,9,0.07,21,31,1.4762,1.4762,12,1,62,3.1,2.0,1,9,0.07,24,36,1.5,1.5,12,1,72,3.13,2.0,1,2,2,2,0.468996,8,2,538.0,9
6fd408c86975b515f3138dfec6143a46aface48a,False,7,0.12,14,22,1.5714,1.5714,9,1,44,3.38,3.0,1,7,0.12,13,19,1.4615,1.4615,9,1,38,3.45,3.0,1,3,3,4,1.58838,250,385,301.0,9
5af76cda6e89dd9a402d2561e514cc1d27e15c8d,False,7,0.18,10,16,1.6,1.6,8,1,32,3.56,3.0,1,4,0.17,9,12,1.3333,1.3333,7,1,24,3.0,2.0,1,2,2,2,0.918296,2,1,1231.5,9
cd7e4d6ad7374f63d43c930d806790931c3311eb,False,161,0.05,41,90,2.1951,2.1951,20,1,180,4.5,3.0,1,18,0.07,26,47,1.8077,1.8077,16,1,94,3.76,2.0,1,6,15,17,2.30898,360,55,359.471,9
705e56541fceecfda26993c25735683775fe949e,True,105,0.07,34,83,2.4412,2.4412,20,2,166,5.03,3.0,1,124,0.07,37,87,2.3514,2.3514,19,2,174,4.83,3.0,1,2,10,14,3.34656,99,39,437.357,9
04339dfe04bf67c52da42672e369642ea2e471b9,True,206,0.05,47,116,2.4681,2.4681,27,1,232,5.04,4.0,1,188,0.05,44,104,2.3636,2.3636,24,1,208,4.95,4.0,1,6,26,53,4.01052,893,726,367.566,9
dee88f62e8c5da7e2188aa8472c4872306887f2c,False,9,0.1,17,28,1.6471,1.6471,12,1,56,3.5,2.5,1,7,0.1,17,26,1.5294,1.5294,10,1,52,3.25,2.0,1,2,3,4,1.12372,53,48,671.75,9
092fd0435e6584f01b9c48f37d54c98aa23b5f73,True,371,0.05,47,116,2.4681,2.4681,26,1,232,5.04,4.0,2,69,0.07,33,76,2.303,2.303,18,1,152,4.75,3.0,1,4,10,11,2.6869,765,61,490.818,9
532cb23bb2b5e84e000276bf6e62ca85b7bac060,True,93,0.06,44,105,2.3864,2.3864,26,1,210,4.88,3.0,1,65,0.05,44,98,2.2273,2.2273,23,1,196,4.56,3.0,1,2,12,20,2.91445,265,80,393.4,9
133bcf7190eef0440f36e81ffec3cda683a99f22,True,7,0.12,13,19,1.4615,1.4615,9,1,38,3.45,3.0,1,4,0.15,9,11,1.2222,1.2222,6,1,22,2.75,2.0,1,4,11,18,3.23451,179,50,470.778,9
